cond,kind,alpha,bt_version,ckpt,budget,train_seed,opponent,seed,side,score,win,draw,loss,outcome,duration,damage_dealt,damage_taken,wez_time,surv_time,viol_deck,viol_over_g,viol_sep,mean_es
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10010,1,0.5,0,1,0,collision,4.049999999999994,0.0,13.75,0.0,4.049999999999994,0.0,0.5375,0.0625,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10011,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0,6007.667083355324
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10011,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10012,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0524126455906822,0.0,4823.343134419397
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10012,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.05324459234608985,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10013,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.030782029950083195,0.0,5664.318922709274
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10013,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.026622296173044926,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10014,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0,5796.123595801172
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10014,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.005823627287853577,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10015,0,0.0,0,0,1,gun_kill,63.549999999998526,0.0,100.0,0.0,63.549999999998526,0.0,0.0,0.0,5243.410941555215
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10015,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.008319467554076539,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10016,0,1.0,1,0,0,timeout,120.19999999999531,5.0,0.0,0.2,120.19999999999531,0.0,0.0,0.005823627287853577,4970.276381396869
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10016,1,0.0,0,0,1,timeout,120.19999999999531,0.0,3.75,0.0,120.19999999999531,0.0,0.0,0.005823627287853577,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10017,0,0.0,0,0,1,gun_kill,15.250000000000082,0.0,100.0,0.0,15.250000000000082,0.0,0.23355263157894737,0.0,5566.042960547097
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10017,1,1.0,1,0,0,timeout,120.19999999999531,82.5,0.0,3.2999999999999963,120.19999999999531,0.0,0.029534109816971715,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10018,0,1.0,1,0,0,timeout,120.19999999999531,5.0,0.0,0.2,120.19999999999531,0.0,0.01372712146422629,0.005823627287853577,5248.0201349518275
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10018,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.01372712146422629,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10019,0,1.0,1,0,0,timeout,120.19999999999531,16.25,0.0,0.65,120.19999999999531,0.0,0.0,0.007903494176372712,5294.716786157684
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10019,1,0.5,0,1,0,collision,15.300000000000082,0.0,0.0,0.0,15.300000000000082,0.0,0.0,0.03289473684210526,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10020,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.011647254575707155,6189.912466989584
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10020,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.004575707154742097,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10021,0,0.0,0,0,1,timeout,120.19999999999531,0.0,6.25,0.0,120.19999999999531,0.0,0.05574043261231281,0.0033277870216306157,4752.40986973504
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10021,1,1.0,1,0,0,timeout,120.19999999999531,6.25,0.0,0.25,120.19999999999531,0.0,0.05615640599001664,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10022,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.03369384359400998,0.007071547420965058,5798.286150326428
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10022,1,0.0,0,0,1,timeout,120.19999999999531,0.0,2.5,0.0,120.19999999999531,0.0,0.03036605657237937,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10023,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.03369384359400998,0.0,6064.275440514026
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10023,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.029118136439267885,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10024,0,1.0,1,0,0,timeout,120.19999999999531,10.0,0.0,0.39999999999999997,120.19999999999531,0.0,0.029118136439267885,0.005823627287853577,4775.874072700628
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10024,1,0.0,0,0,1,gun_kill,72.09999999999805,0.0,100.0,0.0,72.09999999999805,0.0,0.04652777777777778,0.005555555555555556,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10025,0,0.0,0,0,1,timeout,120.19999999999531,0.0,13.75,0.0,120.19999999999531,0.0,0.026622296173044926,0.0,7099.983524854915
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10025,1,1.0,1,0,0,timeout,120.19999999999531,43.75,0.0,1.7500000000000009,120.19999999999531,0.0,0.026622296173044926,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10026,0,1.0,1,0,0,timeout,120.19999999999531,6.25,0.0,0.25,120.19999999999531,0.0,0.056572379367720464,0.0,5398.121862697755
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10026,1,0.0,0,0,1,timeout,120.19999999999531,0.0,86.25,0.0,120.19999999999531,0.0,0.04908485856905158,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10027,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0910981697171381,0.005823627287853577,3935.555184239452
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10027,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.05615640599001664,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10028,0,0.0,0,0,1,gun_kill,56.39999999999893,0.0,100.0,0.0,56.39999999999893,0.0,0.0,0.025800711743772242,6123.746866536278
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10028,1,1.0,1,0,0,timeout,120.19999999999531,3.75,0.0,0.15000000000000002,120.19999999999531,0.0,0.0,0.0029118136439267887,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10029,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0,5795.106950444163
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10029,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10030,0,1.0,1,0,0,timeout,120.19999999999531,5.0,0.0,0.2,120.19999999999531,0.0,0.047004991680532446,0.0024958402662229617,5138.386000946875
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10030,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.04908485856905158,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10031,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.051580698835274545,0.0,5601.13229073147
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10031,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.054076539101497505,0.0,
