cond,opponent,wins,losses,pure_winrate,p_raw,p_holm,significant
RL-s8-b25-a1.00,BT-v3,29,27,0.5178571428571429,0.8938530948350216,1.0,False
RL-s8-b250-a1.00,BT-v2,37,14,0.7254901960784313,0.0017691971837869858,0.16913971228230001,False
RL-s8-b250-a1.00,BT-v3,43,19,0.6935483870967742,0.0031560602510210594,0.28404542259189536,False
RL-s8-b275-a1.00,BT-v2,51,14,0.7846153846153846,4.475224849487538e-06,0.0008368670468541697,True
RL-s8-b275-a1.00,BT-v3,51,17,0.75,4.453448771493584e-05,0.0069919145712449265,True
RL-s8-b300-a1.00,BT-v2,35,14,0.7142857142857143,0.003801654409748778,0.32625868464195823,False
RL-s8-b300-a1.00,BT-v3,45,18,0.7142857142857143,0.0008980471786680215,0.10058128401081841,False
RL-s8-b50-a1.00,BT-v2,34,23,0.5964912280701754,0.18485048241641844,1.0,False
RL-s8-b50-a1.00,BT-v3,70,11,0.8641975308641975,1.1828221854912694e-11,3.1463070134067766e-09,True
RL-s8-b75-a1.00,BT-v2,51,17,0.75,4.453448771493584e-05,0.0069919145712449265,True
RL-s8-b75-a1.00,BT-v3,49,29,0.6282051282051282,0.030786495821399938,1.0,False
RL-s9-b100-a1.00,BT-v2,58,17,0.7733333333333333,2.1823279653758543e-06,0.00041900696935216405,True
RL-s9-b100-a1.00,BT-v3,95,1,0.9895833333333334,2.4486242498060206e-27,7.052037839441339e-25,True
RL-s9-b125-a1.00,BT-v2,50,14,0.78125,7.069487542545679e-06,0.0013007857078284049,True
RL-s9-b125-a1.00,BT-v3,70,10,0.875,3.161290522649495e-12,8.535484411153636e-10,True
RL-s9-b150-a1.00,BT-v2,51,16,0.7611940298507462,2.168923876071706e-05,0.0036871705893219003,True
RL-s9-b150-a1.00,BT-v3,60,13,0.821917808219178,2.3070738505242644e-08,5.490835764247749e-06,True
RL-s9-b175-a1.00,BT-v2,61,14,0.8133333333333334,3.807704084089984e-08,8.795796434247863e-06,True
RL-s9-b175-a1.00,BT-v3,66,14,0.825,3.1365426901467503e-09,7.841356725366875e-07,True
RL-s9-b200-a1.00,BT-v2,48,14,0.7741935483870968,1.7428522601631996e-05,0.0030499914552855993,True
RL-s9-b200-a1.00,BT-v3,65,14,0.8227848101265823,5.194941262584353e-09,1.2883454331209194e-06,True
RL-s9-b225-a1.00,BT-v2,49,18,0.7313432835820896,0.0001942977864148144,0.02584160559317032,True
RL-s9-b225-a1.00,BT-v3,60,16,0.7894736842105263,3.850977823529725e-07,8.048543651177124e-05,True
RL-s9-b25-a1.00,BT-v2,35,25,0.5833333333333334,0.2450608330229457,1.0,False
RL-s9-b25-a1.00,BT-v3,55,13,0.8088235294117647,2.7465771122682156e-07,5.795277706885935e-05,True
RL-s9-b250-a1.00,BT-v2,56,17,0.7671232876712328,5.268675318129165e-06,0.0009747049338538956,True
RL-s9-b250-a1.00,BT-v3,66,13,0.8354430379746836,1.0781441177091488e-09,2.7277046178041466e-07,True
RL-s9-b275-a1.00,BT-v2,60,17,0.7792207792207793,8.909847968334875e-07,0.000179087944163531,True
RL-s9-b275-a1.00,BT-v3,60,15,0.8,1.5877990745379462e-07,3.4931579639834816e-05,True
RL-s9-b300-a1.00,BT-v2,55,15,0.7857142857142857,1.652519847797991e-06,0.00032224137032060824,True
RL-s9-b300-a1.00,BT-v3,62,14,0.8157894736842105,2.3236524454068507e-08,5.490835764247749e-06,True
RL-s9-b50-a1.00,BT-v2,35,19,0.6481481481481481,0.04022356409571669,1.0,False
RL-s9-b50-a1.00,BT-v3,73,9,0.8902439024390244,1.3767370902215938e-13,3.827329110816031e-11,True
RL-s9-b75-a1.00,BT-v2,33,23,0.5892857142857143,0.2288055412343561,1.0,False
RL-s9-b75-a1.00,BT-v3,63,25,0.7159090909090909,6.270382771223793e-05,0.009342870329123452,True
