opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,BT-v2,HYB-s0-b0-a0.25,0.5,0.485,0.015000000000000013,100,0.3229794112509252,1.0,False
BT-v2,BT-v2,HYB-s0-b0-a0.50,0.5,0.445,0.05499999999999999,100,0.006018400190715079,1.0,False
BT-v2,BT-v2,HYB-s0-b0-a0.75,0.5,0.4325,0.0675,100,0.0014704486818292986,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.25,0.5,0.4575,0.04249999999999998,100,0.1861291957503094,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.50,0.5,0.5375,-0.03749999999999998,100,0.1568176896009971,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.75,0.5,0.58,-0.07999999999999996,100,0.002039592910632234,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.25,0.5,0.51,-0.010000000000000009,100,0.5714691338415221,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.50,0.5,0.55,-0.050000000000000044,100,0.01406091368129939,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.75,0.5,0.6425,-0.14249999999999996,100,8.301196531162077e-09,3.1287209725949864e-05,True
BT-v2,BT-v2,HYB-s0-b300-a0.25,0.5,0.53,-0.030000000000000027,100,0.1113037652571776,1.0,False
BT-v2,BT-v2,HYB-s0-b300-a0.50,0.5,0.6,-0.09999999999999998,100,3.7413725275072332e-06,0.012159460714398508,True
BT-v2,BT-v2,HYB-s0-b300-a0.75,0.5,0.7025,-0.2025,100,2.6986564593790775e-12,1.1140053864316833e-08,True
BT-v2,BT-v2,HYB-s1-b100-a0.25,0.5,0.5225,-0.022499999999999964,100,0.2883603747251958,1.0,False
BT-v2,BT-v2,HYB-s1-b100-a0.50,0.5,0.5525,-0.05249999999999999,100,0.010234583997172385,1.0,False
BT-v2,BT-v2,HYB-s1-b100-a0.75,0.5,0.5875,-0.08750000000000002,100,0.0005541470034423198,1.0,False
BT-v2,BT-v2,HYB-s1-b200-a0.25,0.5,0.5175,-0.01749999999999996,100,0.5255754705617214,1.0,False
BT-v2,BT-v2,HYB-s1-b200-a0.50,0.5,0.5975,-0.09750000000000003,100,9.582886364606733e-05,0.2748371809369211,False
BT-v2,BT-v2,HYB-s1-b200-a0.75,0.5,0.6775,-0.1775,100,1.7033159195518996e-09,6.598645872344059e-06,True
BT-v2,BT-v2,HYB-s1-b300-a0.25,0.5,0.555,-0.05500000000000005,100,0.030033297167178452,1.0,False
BT-v2,BT-v2,HYB-s1-b300-a0.50,0.5,0.6325,-0.13249999999999995,100,7.737177026559662e-07,0.002632961342138253,True
BT-v2,BT-v2,HYB-s1-b300-a0.75,0.5,0.665,-0.16500000000000004,100,1.1885739482846695e-09,4.629495528568788e-06,True
BT-v2,BT-v2,HYB-s2-b100-a0.25,0.5,0.525,-0.025000000000000022,100,0.17934111783594398,1.0,False
BT-v2,BT-v2,HYB-s2-b100-a0.50,0.5,0.5625,-0.0625,100,0.0019972253980574785,1.0,False
BT-v2,BT-v2,HYB-s2-b100-a0.75,0.5,0.67,-0.17000000000000004,100,4.446171442445131e-09,1.694880553860084e-05,True
BT-v2,BT-v2,HYB-s2-b200-a0.25,0.5,0.545,-0.04500000000000004,100,0.024256202867559907,1.0,False
BT-v2,BT-v2,HYB-s2-b200-a0.50,0.5,0.5675,-0.0675,100,0.0016128099441667229,1.0,False
BT-v2,BT-v2,HYB-s2-b200-a0.75,0.5,0.6825,-0.1825,100,7.545600910575911e-10,2.961648357401045e-06,True
BT-v2,BT-v2,HYB-s2-b300-a0.25,0.5,0.55,-0.050000000000000044,100,0.004558134984694376,1.0,False
BT-v2,BT-v2,HYB-s2-b300-a0.50,0.5,0.595,-0.09499999999999997,100,1.398031190125533e-06,0.004668026143829155,True
BT-v2,BT-v2,HYB-s2-b300-a0.75,0.5,0.6725,-0.1725,100,6.903270124654073e-10,2.7143658130139817e-06,True
BT-v2,BT-v2,HYB-s3-b100-a0.25,0.5,0.5075,-0.007499999999999951,100,0.7519272945012003,1.0,False
BT-v2,BT-v2,HYB-s3-b100-a0.50,0.5,0.4875,0.012500000000000011,100,0.41137066526255905,1.0,False
BT-v2,BT-v2,HYB-s3-b100-a0.75,0.5,0.5575,-0.057499999999999996,100,0.021717675172353908,1.0,False
BT-v2,BT-v2,HYB-s3-b200-a0.25,0.5,0.4775,0.02250000000000002,100,0.24027000212985072,1.0,False
BT-v2,BT-v2,HYB-s3-b200-a0.50,0.5,0.49,0.010000000000000009,100,0.6536034815239169,1.0,False
BT-v2,BT-v2,HYB-s3-b200-a0.75,0.5,0.5475,-0.04749999999999999,100,0.04670559335703194,1.0,False
BT-v2,BT-v2,HYB-s3-b300-a0.25,0.5,0.53,-0.030000000000000027,100,0.06766003560808517,1.0,False
BT-v2,BT-v2,HYB-s3-b300-a0.50,0.5,0.5,0.0,100,0.8438447963588098,1.0,False
BT-v2,BT-v2,HYB-s3-b300-a0.75,0.5,0.635,-0.135,100,3.426184124471868e-08,0.00012515850606695735,True
BT-v2,BT-v2,HYB-s4-b100-a0.25,0.5,0.515,-0.015000000000000013,100,0.430530366635442,1.0,False
BT-v2,BT-v2,HYB-s4-b100-a0.50,0.5,0.545,-0.04500000000000004,100,0.024256202867559907,1.0,False
BT-v2,BT-v2,HYB-s4-b100-a0.75,0.5,0.5975,-0.09750000000000003,100,1.0104312234408427e-06,0.0034102053791128443,True
BT-v2,BT-v2,HYB-s4-b200-a0.25,0.5,0.525,-0.025000000000000022,100,0.22153619495040677,1.0,False
BT-v2,BT-v2,HYB-s4-b200-a0.50,0.5,0.555,-0.05500000000000005,100,0.01708399290390725,1.0,False
BT-v2,BT-v2,HYB-s4-b200-a0.75,0.5,0.675,-0.17500000000000004,100,4.1179341291004345e-09,1.572639043903456e-05,True
BT-v2,BT-v2,HYB-s4-b300-a0.25,0.5,0.545,-0.04500000000000004,100,0.026869486240678725,1.0,False
BT-v2,BT-v2,HYB-s4-b300-a0.50,0.5,0.61,-0.10999999999999999,100,2.5364440825561483e-06,0.008314463702619054,True
BT-v2,BT-v2,HYB-s4-b300-a0.75,0.5,0.7375,-0.23750000000000004,100,3.28801809492096e-14,1.38359801434274e-10,True
BT-v2,BT-v2,RL-s0-b0-a1.00,0.5,0.4375,0.0625,100,0.0026047511005203865,1.0,False
BT-v2,BT-v2,RL-s0-b100-a1.00,0.5,0.45,0.04999999999999999,100,0.1088647417506593,1.0,False
BT-v2,BT-v2,RL-s0-b200-a1.00,0.5,0.6625,-0.16249999999999998,100,6.0449507432297415e-09,2.2904318366097492e-05,True
BT-v2,BT-v2,RL-s0-b300-a1.00,0.5,0.72,-0.21999999999999997,100,8.226286613527034e-13,3.418844716581835e-09,True
BT-v2,BT-v2,RL-s1-b100-a1.00,0.5,0.5475,-0.04749999999999999,100,0.06058998752207339,1.0,False
BT-v2,BT-v2,RL-s1-b200-a1.00,0.5,0.725,-0.22499999999999998,100,2.9699028692970563e-12,1.2253819238719655e-08,True
BT-v2,BT-v2,RL-s1-b300-a1.00,0.5,0.78,-0.28,100,1.919732428901408e-15,8.155023357973181e-12,True
BT-v2,BT-v2,RL-s2-b100-a1.00,0.5,0.6425,-0.14249999999999996,100,2.7992489073305974e-08,0.00010278841987717954,True
BT-v2,BT-v2,RL-s2-b200-a1.00,0.5,0.7175,-0.21750000000000003,100,8.349145744589418e-12,3.420645011558285e-08,True
BT-v2,BT-v2,RL-s2-b300-a1.00,0.5,0.74,-0.24,100,7.418839978139206e-11,2.9831155552097747e-07,True
BT-v2,BT-v2,RL-s3-b100-a1.00,0.5,0.5025,-0.0024999999999999467,100,0.8645640092948776,1.0,False
BT-v2,BT-v2,RL-s3-b200-a1.00,0.5,0.67,-0.17000000000000004,100,8.695083432634003e-08,0.00031093618355099194,True
BT-v2,BT-v2,RL-s3-b300-a1.00,0.5,0.7175,-0.21750000000000003,100,3.0523724199467117e-10,1.2124023252028338e-06,True
BT-v2,BT-v2,RL-s4-b100-a1.00,0.5,0.5725,-0.07250000000000001,100,0.0005914254344990881,1.0,False
BT-v2,BT-v2,RL-s4-b200-a1.00,0.5,0.6275,-0.12749999999999995,100,2.9873332720662304e-05,0.0899486048219142,False
BT-v2,BT-v2,RL-s4-b300-a1.00,0.5,0.7475,-0.24750000000000005,100,1.2277917723748797e-12,5.090424688266251e-09,True
BT-v2,BT-v3,HYB-s0-b0-a0.25,0.1575,0.485,-0.3275,100,1.2218734599970428e-15,5.196627825367423e-12,True
BT-v2,BT-v3,HYB-s0-b0-a0.50,0.1575,0.445,-0.2875,100,1.9780723494096717e-13,8.278232782279476e-10,True
BT-v2,BT-v3,HYB-s0-b0-a0.75,0.1575,0.4325,-0.275,100,5.53785234630737e-12,2.278272455270852e-08,True
BT-v2,BT-v3,HYB-s0-b100-a0.25,0.1575,0.4575,-0.30000000000000004,100,2.6887540279461508e-14,1.1316965703625349e-10,True
BT-v2,BT-v3,HYB-s0-b100-a0.50,0.1575,0.5375,-0.38,100,2.0026963775319534e-15,8.505451515378206e-12,True
BT-v2,BT-v3,HYB-s0-b100-a0.75,0.1575,0.58,-0.4225,100,1.5667140514017729e-16,6.713369710256597e-13,True
BT-v2,BT-v3,HYB-s0-b200-a0.25,0.1575,0.51,-0.35250000000000004,100,3.154310682539115e-15,1.3371122983283308e-11,True
BT-v2,BT-v3,HYB-s0-b200-a0.50,0.1575,0.55,-0.39250000000000007,100,4.4961673049275136e-17,1.940545808806715e-13,True
BT-v2,BT-v3,HYB-s0-b200-a0.75,0.1575,0.6425,-0.485,100,1.449802219609198e-17,6.297940841982356e-14,True
BT-v2,BT-v3,HYB-s0-b300-a0.25,0.1575,0.53,-0.37250000000000005,100,5.842283631586883e-17,2.515687331761312e-13,True
BT-v2,BT-v3,HYB-s0-b300-a0.50,0.1575,0.6,-0.4425,100,9.58781764480522e-18,4.180288493135076e-14,True
BT-v2,BT-v3,HYB-s0-b300-a0.75,0.1575,0.7025,-0.545,100,2.54689835190876e-18,1.123436863026954e-14,True
BT-v2,BT-v3,HYB-s1-b100-a0.25,0.1575,0.5225,-0.365,100,3.6040920197876644e-16,1.5403889292572478e-12,True
BT-v2,BT-v3,HYB-s1-b100-a0.50,0.1575,0.5525,-0.395,100,3.134213644471664e-16,1.3405031757405306e-12,True
BT-v2,BT-v3,HYB-s1-b100-a0.75,0.1575,0.5875,-0.43000000000000005,100,6.0453226585144e-17,2.602511404490449e-13,True
BT-v2,BT-v3,HYB-s1-b200-a0.25,0.1575,0.5175,-0.36,100,2.596592768035084e-15,1.1017343114772861e-11,True
BT-v2,BT-v3,HYB-s1-b200-a0.50,0.1575,0.5975,-0.44000000000000006,100,8.462187847952768e-17,3.63874077461969e-13,True
BT-v2,BT-v3,HYB-s1-b200-a0.75,0.1575,0.6775,-0.52,100,4.114862305196704e-18,1.8076590106729118e-14,True
BT-v2,BT-v3,HYB-s1-b300-a0.25,0.1575,0.555,-0.3975000000000001,100,6.744553536471418e-16,2.8745287172441182e-12,True
BT-v2,BT-v3,HYB-s1-b300-a0.50,0.1575,0.6325,-0.475,100,1.4090062193450103e-17,6.12495003549276e-14,True
BT-v2,BT-v3,HYB-s1-b300-a0.75,0.1575,0.665,-0.5075000000000001,100,1.3014003234881631e-17,5.658488606526533e-14,True
BT-v2,BT-v3,HYB-s2-b100-a0.25,0.1575,0.525,-0.36750000000000005,100,5.5056085869662354e-17,2.3729173009824473e-13,True
BT-v2,BT-v3,HYB-s2-b100-a0.50,0.1575,0.5625,-0.405,100,1.420778169444184e-17,6.174701924404423e-14,True
BT-v2,BT-v3,HYB-s2-b100-a0.75,0.1575,0.67,-0.5125000000000001,100,2.4848996442029607e-18,1.0963377230223463e-14,True
BT-v2,BT-v3,HYB-s2-b200-a0.25,0.1575,0.545,-0.38750000000000007,100,1.0728813092113103e-16,4.604806579134944e-13,True
BT-v2,BT-v3,HYB-s2-b200-a0.50,0.1575,0.5675,-0.41000000000000003,100,6.911779035011329e-17,2.9741385187653747e-13,True
BT-v2,BT-v3,HYB-s2-b200-a0.75,0.1575,0.6825,-0.525,100,2.769301003020113e-18,1.2207078821312658e-14,True
BT-v2,BT-v3,HYB-s2-b300-a0.25,0.1575,0.55,-0.39250000000000007,100,9.611570666280763e-18,4.188722496365156e-14,True
BT-v2,BT-v3,HYB-s2-b300-a0.50,0.1575,0.595,-0.4375,100,8.820291717082836e-18,3.850939363678366e-14,True
BT-v2,BT-v3,HYB-s2-b300-a0.75,0.1575,0.6725,-0.515,100,3.705619395370712e-18,1.629731410084039e-14,True
BT-v2,BT-v3,HYB-s3-b100-a0.25,0.1575,0.5075,-0.35,100,1.7296380091143038e-16,7.406309955027448e-13,True
BT-v2,BT-v3,HYB-s3-b100-a0.50,0.1575,0.4875,-0.32999999999999996,100,3.32577865780732e-16,1.4217703762126293e-12,True
BT-v2,BT-v3,HYB-s3-b100-a0.75,0.1575,0.5575,-0.4,100,3.449685211506235e-18,1.518206461583894e-14,True
BT-v2,BT-v3,HYB-s3-b200-a0.25,0.1575,0.4775,-0.31999999999999995,100,6.600556175805659e-15,2.790055095513052e-11,True
BT-v2,BT-v3,HYB-s3-b200-a0.50,0.1575,0.49,-0.3325,100,8.238471149995837e-16,3.508764862783227e-12,True
BT-v2,BT-v3,HYB-s3-b200-a0.75,0.1575,0.5475,-0.39,100,1.0660530678656455e-16,4.577631873415082e-13,True
BT-v2,BT-v3,HYB-s3-b300-a0.25,0.1575,0.53,-0.37250000000000005,100,4.397241672760368e-17,1.8982892301306508e-13,True
BT-v2,BT-v3,HYB-s3-b300-a0.50,0.1575,0.5,-0.3425,100,1.0472863770587891e-14,4.4216430839422075e-11,True
BT-v2,BT-v3,HYB-s3-b300-a0.75,0.1575,0.635,-0.47750000000000004,100,1.1414287529271314e-17,4.968639361491803e-14,True
BT-v2,BT-v3,HYB-s4-b100-a0.25,0.1575,0.515,-0.35750000000000004,100,4.856640727847046e-17,2.0951548099932155e-13,True
BT-v2,BT-v3,HYB-s4-b100-a0.50,0.1575,0.545,-0.38750000000000007,100,3.649726233811196e-18,1.605514570253545e-14,True
BT-v2,BT-v3,HYB-s4-b100-a0.75,0.1575,0.5975,-0.44000000000000006,100,1.9423190211739088e-18,8.583107754567503e-15,True
BT-v2,BT-v3,HYB-s4-b200-a0.25,0.1575,0.525,-0.36750000000000005,100,5.53230172618268e-15,2.3401636301752737e-11,True
BT-v2,BT-v3,HYB-s4-b200-a0.50,0.1575,0.555,-0.3975000000000001,100,1.8047661180364583e-17,7.829075420042156e-14,True
BT-v2,BT-v3,HYB-s4-b200-a0.75,0.1575,0.675,-0.5175000000000001,100,1.0750352605270764e-17,4.6817785595954176e-14,True
BT-v2,BT-v3,HYB-s4-b300-a0.25,0.1575,0.545,-0.38750000000000007,100,8.862766637890592e-17,3.8074445476377984e-13,True
BT-v2,BT-v3,HYB-s4-b300-a0.50,0.1575,0.61,-0.4525,100,6.553614159001298e-18,2.8645847488994674e-14,True
BT-v2,BT-v3,HYB-s4-b300-a0.75,0.1575,0.7375,-0.5800000000000001,100,2.199491976485963e-18,9.710757076185526e-15,True
BT-v2,BT-v3,RL-s0-b0-a1.00,0.1575,0.4375,-0.28,100,2.503400928711343e-13,1.0469222683870837e-09,True
BT-v2,BT-v3,RL-s0-b100-a1.00,0.1575,0.45,-0.2925,100,8.981486655966919e-11,3.605168743705121e-07,True
BT-v2,BT-v3,RL-s0-b200-a1.00,0.1575,0.6625,-0.505,100,5.9770245271602154e-18,2.6161436355380263e-14,True
BT-v2,BT-v3,RL-s0-b300-a1.00,0.1575,0.72,-0.5625,100,1.7495341667043766e-18,7.734690551000049e-15,True
BT-v2,BT-v3,RL-s1-b100-a1.00,0.1575,0.5475,-0.39,100,2.006097558192867e-17,8.694426817207884e-14,True
BT-v2,BT-v3,RL-s1-b200-a1.00,0.1575,0.725,-0.5675,100,3.4419369623502546e-18,1.515484844522817e-14,True
BT-v2,BT-v3,RL-s1-b300-a1.00,0.1575,0.78,-0.6225,100,2.1985208200233078e-18,9.708667941222927e-15,True
BT-v2,BT-v3,RL-s2-b100-a1.00,0.1575,0.6425,-0.485,100,1.4265583144540657e-18,6.308240866515878e-15,True
BT-v2,BT-v3,RL-s2-b200-a1.00,0.1575,0.7175,-0.56,100,5.034596545478452e-18,2.207670585192301e-14,True
BT-v2,BT-v3,RL-s2-b300-a1.00,0.1575,0.74,-0.5825,100,2.125288871333932e-18,9.38952623355331e-15,True
BT-v2,BT-v3,RL-s3-b100-a1.00,0.1575,0.5025,-0.345,100,6.3186376241636e-16,2.694267082943359e-12,True
BT-v2,BT-v3,RL-s3-b200-a1.00,0.1575,0.67,-0.5125000000000001,100,1.6593214426905133e-17,7.203114382719518e-14,True
BT-v2,BT-v3,RL-s3-b300-a1.00,0.1575,0.7175,-0.56,100,9.294672397536385e-18,4.054336099805371e-14,True
BT-v2,BT-v3,RL-s4-b100-a1.00,0.1575,0.5725,-0.41500000000000004,100,9.458696652797824e-18,4.124937610285131e-14,True
BT-v2,BT-v3,RL-s4-b200-a1.00,0.1575,0.6275,-0.47,100,4.230093633189709e-17,1.8265544308113163e-13,True
BT-v2,BT-v3,RL-s4-b300-a1.00,0.1575,0.7475,-0.5900000000000001,100,2.133776797662226e-18,9.424892115274051e-15,True
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b0-a0.50,0.485,0.445,0.03999999999999998,100,0.030820765892300196,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b0-a0.75,0.485,0.4325,0.05249999999999999,100,0.03770293862576283,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b100-a0.25,0.485,0.4575,0.02749999999999997,100,0.5426565887435926,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b100-a0.50,0.485,0.5375,-0.05249999999999999,100,0.15361805837468312,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b100-a0.75,0.485,0.58,-0.09499999999999997,100,0.001491536144444423,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b200-a0.25,0.485,0.51,-0.025000000000000022,100,0.22161273025108108,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b200-a0.50,0.485,0.55,-0.06500000000000006,100,0.004652167562786857,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b200-a0.75,0.485,0.6425,-0.15749999999999997,100,1.0865630189600704e-08,4.073524758081304e-05,True
