opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,BT-v1,BT-v2,0.25,0.5,-0.25,100,8.638747650492352e-16,1.4642677267584536e-12,True
BT-v2,BT-v1,BT-v3,0.25,0.1575,0.0925,100,0.002512511718253933,1.0,False
BT-v2,BT-v1,HYB-s0-b0-a0.25,0.25,0.485,-0.235,100,3.3416653379851446e-12,5.460281162267726e-09,True
BT-v2,BT-v1,HYB-s0-b0-a0.50,0.25,0.445,-0.195,100,7.00508593905317e-09,1.0633720455482712e-05,True
BT-v2,BT-v1,HYB-s0-b0-a0.75,0.25,0.4325,-0.1825,100,1.1830303048300864e-08,1.78400969968377e-05,True
BT-v2,BT-v1,HYB-s0-b100-a0.25,0.25,0.4575,-0.20750000000000002,100,1.1498468772702142e-07,0.0001669577665796351,True
BT-v2,BT-v1,HYB-s0-b100-a0.50,0.25,0.5375,-0.2875,100,3.140575145441775e-10,4.987233330961539e-07,True
BT-v2,BT-v1,HYB-s0-b100-a0.75,0.25,0.58,-0.32999999999999996,100,3.4009567174115553e-13,5.621781453881301e-10,True
BT-v2,BT-v1,HYB-s0-b200-a0.25,0.25,0.51,-0.26,100,1.5520424956657648e-13,2.5748385003095037e-10,True
BT-v2,BT-v1,HYB-s0-b200-a0.50,0.25,0.55,-0.30000000000000004,100,3.306669096418574e-16,5.641177478490087e-13,True
BT-v2,BT-v1,HYB-s0-b200-a0.75,0.25,0.6425,-0.39249999999999996,100,4.157733133257224e-17,7.213666986201284e-14,True
BT-v2,BT-v1,HYB-s0-b300-a0.25,0.25,0.53,-0.28,100,4.102142572255398e-15,6.8957016639613235e-12,True
BT-v2,BT-v1,HYB-s0-b300-a0.50,0.25,0.6,-0.35,100,8.625116823764427e-17,1.4835200936874815e-13,True
BT-v2,BT-v1,HYB-s0-b300-a0.75,0.25,0.7025,-0.4525,100,2.2002132005353152e-17,3.8349716085330544e-14,True
BT-v2,BT-v1,HYB-s1-b100-a0.25,0.25,0.5225,-0.27249999999999996,100,4.5824164642320654e-14,7.629723412946389e-11,True
BT-v2,BT-v1,HYB-s1-b100-a0.50,0.25,0.5525,-0.3025,100,3.3705680269374956e-14,5.6221074689317425e-11,True
BT-v2,BT-v1,HYB-s1-b100-a0.75,0.25,0.5875,-0.3375,100,1.6514417856535828e-15,2.7925880595402084e-12,True
BT-v2,BT-v1,HYB-s1-b200-a0.25,0.25,0.5175,-0.26749999999999996,100,4.921590364630103e-12,8.032035475076329e-09,True
BT-v2,BT-v1,HYB-s1-b200-a0.50,0.25,0.5975,-0.34750000000000003,100,2.124297038780181e-15,3.5815648073833854e-12,True
BT-v2,BT-v1,HYB-s1-b200-a0.75,0.25,0.6775,-0.4275,100,5.804114161376739e-17,1.0023705156697627e-13,True
BT-v2,BT-v1,HYB-s1-b300-a0.25,0.25,0.555,-0.30500000000000005,100,1.7410042314131129e-15,2.9422971510881606e-12,True
BT-v2,BT-v1,HYB-s1-b300-a0.50,0.25,0.6325,-0.38249999999999995,100,4.5601472242897206e-17,7.902735139694086e-14,True
BT-v2,BT-v1,HYB-s1-b300-a0.75,0.25,0.665,-0.41500000000000004,100,8.703963125565364e-17,1.4953408649721295e-13,True
BT-v2,BT-v1,HYB-s2-b100-a0.25,0.25,0.525,-0.275,100,2.6641673957306298e-14,4.449159550870152e-11,True
BT-v2,BT-v1,HYB-s2-b100-a0.50,0.25,0.5625,-0.3125,100,5.518575940793067e-15,9.271207580532353e-12,True
BT-v2,BT-v1,HYB-s2-b100-a0.75,0.25,0.67,-0.42000000000000004,100,1.066332708212291e-16,1.8308932600005035e-13,True
BT-v2,BT-v1,HYB-s2-b200-a0.25,0.25,0.545,-0.29500000000000004,100,1.7704016075721524e-16,3.0273867489483807e-13,True
BT-v2,BT-v1,HYB-s2-b200-a0.50,0.25,0.5675,-0.3175,100,5.81120412878826e-17,1.0030138326288537e-13,True
BT-v2,BT-v1,HYB-s2-b200-a0.75,0.25,0.6825,-0.4325,100,8.657361786493525e-17,1.488200491098237e-13,True
BT-v2,BT-v1,HYB-s2-b300-a0.25,0.25,0.55,-0.30000000000000004,100,5.023886805117123e-16,8.540607568699109e-13,True
BT-v2,BT-v1,HYB-s2-b300-a0.50,0.25,0.595,-0.345,100,4.881845840424707e-17,8.455356995615592e-14,True
BT-v2,BT-v1,HYB-s2-b300-a0.75,0.25,0.6725,-0.4225,100,1.9475012452202473e-17,3.402284675399772e-14,True
BT-v2,BT-v1,RL-s0-b0-a1.00,0.25,0.4375,-0.1875,100,6.540504497980486e-08,9.57529858504343e-05,True
BT-v2,BT-v1,RL-s0-b100-a1.00,0.25,0.45,-0.2,100,1.2945585670949594e-06,0.001786490822591044,True
BT-v2,BT-v1,RL-s0-b200-a1.00,0.25,0.6625,-0.4125,100,1.5642702697206773e-16,2.681159242301241e-13,True
BT-v2,BT-v1,RL-s0-b300-a1.00,0.25,0.72,-0.47,100,9.048467859364113e-18,1.5916254964621474e-14,True
BT-v2,BT-v1,RL-s1-b100-a1.00,0.25,0.5475,-0.2975,100,4.280166974406666e-14,7.130758179361505e-11,True
BT-v2,BT-v1,RL-s1-b200-a1.00,0.25,0.725,-0.475,100,3.277440644168644e-17,5.70602416149761e-14,True
BT-v2,BT-v1,RL-s1-b300-a1.00,0.25,0.78,-0.53,100,3.8174993371796424e-18,6.8256888148772005e-15,True
BT-v2,BT-v1,RL-s2-b100-a1.00,0.25,0.6425,-0.39249999999999996,100,5.1072262002715727e-17,8.840608552670092e-14,True
BT-v2,BT-v1,RL-s2-b200-a1.00,0.25,0.7175,-0.4675,100,1.558274282735958e-17,2.7254217205051905e-14,True
BT-v2,BT-v1,RL-s2-b300-a1.00,0.25,0.74,-0.49,100,1.4171468833488742e-16,2.430406904943319e-13,True
BT-v2,BT-v2,BT-v3,0.5,0.1575,0.3425,100,3.8897063128537215e-17,6.756419865426914e-14,True
BT-v2,BT-v2,HYB-s0-b0-a0.25,0.5,0.485,0.015000000000000013,100,0.3229794112509252,1.0,False
BT-v2,BT-v2,HYB-s0-b0-a0.50,0.5,0.445,0.05499999999999999,100,0.006018400190715079,1.0,False
BT-v2,BT-v2,HYB-s0-b0-a0.75,0.5,0.4325,0.0675,100,0.0014704486818292986,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.25,0.5,0.4575,0.04249999999999998,100,0.1861291957503094,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.50,0.5,0.5375,-0.03749999999999998,100,0.1568176896009971,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.75,0.5,0.58,-0.07999999999999996,100,0.002039592910632234,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.25,0.5,0.51,-0.010000000000000009,100,0.5714691338415221,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.50,0.5,0.55,-0.050000000000000044,100,0.01406091368129939,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.75,0.5,0.6425,-0.14249999999999996,100,8.301196531162077e-09,1.2559710351648222e-05,True
BT-v2,BT-v2,HYB-s0-b300-a0.25,0.5,0.53,-0.030000000000000027,100,0.1113037652571776,1.0,False
BT-v2,BT-v2,HYB-s0-b300-a0.50,0.5,0.6,-0.09999999999999998,100,3.7413725275072332e-06,0.005032146049497229,True
BT-v2,BT-v2,HYB-s0-b300-a0.75,0.5,0.7025,-0.2025,100,2.6986564593790775e-12,4.41770062400355e-09,True
BT-v2,BT-v2,HYB-s1-b100-a0.25,0.5,0.5225,-0.022499999999999964,100,0.2883603747251958,1.0,False
BT-v2,BT-v2,HYB-s1-b100-a0.50,0.5,0.5525,-0.05249999999999999,100,0.010234583997172385,1.0,False
BT-v2,BT-v2,HYB-s1-b100-a0.75,0.5,0.5875,-0.08750000000000002,100,0.0005541470034423198,0.5984787637177055,False
BT-v2,BT-v2,HYB-s1-b200-a0.25,0.5,0.5175,-0.01749999999999996,100,0.5255754705617214,1.0,False
BT-v2,BT-v2,HYB-s1-b200-a0.50,0.5,0.5975,-0.09750000000000003,100,9.582886364606733e-05,0.11394051887517406,False
BT-v2,BT-v2,HYB-s1-b200-a0.75,0.5,0.6775,-0.1775,100,1.7033159195518996e-09,2.633326411627237e-06,True
BT-v2,BT-v2,HYB-s1-b300-a0.25,0.5,0.555,-0.05500000000000005,100,0.030033297167178452,1.0,False
BT-v2,BT-v2,HYB-s1-b300-a0.50,0.5,0.6325,-0.13249999999999995,100,7.737177026559662e-07,0.0010870733722316325,True
BT-v2,BT-v2,HYB-s1-b300-a0.75,0.5,0.665,-0.16500000000000004,100,1.1885739482846695e-09,1.845855341686092e-06,True
BT-v2,BT-v2,HYB-s2-b100-a0.25,0.5,0.525,-0.025000000000000022,100,0.17934111783594398,1.0,False
BT-v2,BT-v2,HYB-s2-b100-a0.50,0.5,0.5625,-0.0625,100,0.0019972253980574785,1.0,False
BT-v2,BT-v2,HYB-s2-b100-a0.75,0.5,0.67,-0.17000000000000004,100,4.446171442445131e-09,6.7981961354986056e-06,True
BT-v2,BT-v2,HYB-s2-b200-a0.25,0.5,0.545,-0.04500000000000004,100,0.024256202867559907,1.0,False
BT-v2,BT-v2,HYB-s2-b200-a0.50,0.5,0.5675,-0.0675,100,0.0016128099441667229,1.0,False
BT-v2,BT-v2,HYB-s2-b200-a0.75,0.5,0.6825,-0.1825,100,7.545600910575911e-10,1.1831502227783028e-06,True
BT-v2,BT-v2,HYB-s2-b300-a0.25,0.5,0.55,-0.050000000000000044,100,0.004558134984694376,1.0,False
BT-v2,BT-v2,HYB-s2-b300-a0.50,0.5,0.595,-0.09499999999999997,100,1.398031190125533e-06,0.0019208948552324825,True
BT-v2,BT-v2,HYB-s2-b300-a0.75,0.5,0.6725,-0.1725,100,6.903270124654073e-10,1.0851940635956204e-06,True
BT-v2,BT-v2,RL-s0-b0-a1.00,0.5,0.4375,0.0625,100,0.0026047511005203865,1.0,False
BT-v2,BT-v2,RL-s0-b100-a1.00,0.5,0.45,0.04999999999999999,100,0.1088647417506593,1.0,False
BT-v2,BT-v2,RL-s0-b200-a1.00,0.5,0.6625,-0.16249999999999998,100,6.0449507432297415e-09,9.200415031195666e-06,True
BT-v2,BT-v2,RL-s0-b300-a1.00,0.5,0.72,-0.21999999999999997,100,8.226286613527034e-13,1.3548694052479023e-09,True
BT-v2,BT-v2,RL-s1-b100-a1.00,0.5,0.5475,-0.04749999999999999,100,0.06058998752207339,1.0,False
BT-v2,BT-v2,RL-s1-b200-a1.00,0.5,0.725,-0.22499999999999998,100,2.9699028692970563e-12,4.8587610941699845e-09,True
BT-v2,BT-v2,RL-s1-b300-a1.00,0.5,0.78,-0.28,100,1.919732428901408e-15,3.242428072414478e-12,True
BT-v2,BT-v2,RL-s2-b100-a1.00,0.5,0.6425,-0.14249999999999996,100,2.7992489073305974e-08,4.162483125200598e-05,True
BT-v2,BT-v2,RL-s2-b200-a1.00,0.5,0.7175,-0.21750000000000003,100,8.349145744589418e-12,1.3559012689213216e-08,True
BT-v2,BT-v2,RL-s2-b300-a1.00,0.5,0.74,-0.24,100,7.418839978139206e-11,1.1907238164913426e-07,True
BT-v2,BT-v3,HYB-s0-b0-a0.25,0.1575,0.485,-0.3275,100,1.2218734599970428e-15,2.0674098943149964e-12,True
BT-v2,BT-v3,HYB-s0-b0-a0.50,0.1575,0.445,-0.2875,100,1.9780723494096717e-13,3.277665882971826e-10,True
BT-v2,BT-v3,HYB-s0-b0-a0.75,0.1575,0.4325,-0.275,100,5.53785234630737e-12,9.03223717682732e-09,True
BT-v2,BT-v3,HYB-s0-b100-a0.25,0.1575,0.4575,-0.30000000000000004,100,2.6887540279461508e-14,4.487530472642126e-11,True
BT-v2,BT-v3,HYB-s0-b100-a0.50,0.1575,0.5375,-0.38,100,2.0026963775319534e-15,3.3805514852739372e-12,True
BT-v2,BT-v3,HYB-s0-b100-a0.75,0.1575,0.58,-0.4225,100,1.5667140514017729e-16,2.683781170051237e-13,True
BT-v2,BT-v3,HYB-s0-b200-a0.25,0.1575,0.51,-0.35250000000000004,100,3.154310682539115e-15,5.305550568030791e-12,True
BT-v2,BT-v3,HYB-s0-b200-a0.50,0.1575,0.55,-0.39250000000000007,100,4.4961673049275136e-17,7.796354106744309e-14,True
BT-v2,BT-v3,HYB-s0-b200-a0.75,0.1575,0.6425,-0.485,100,1.449802219609198e-17,2.5371538843160966e-14,True
BT-v2,BT-v3,HYB-s0-b300-a0.25,0.1575,0.53,-0.37250000000000005,100,5.842283631586883e-17,1.0077939264487373e-13,True
BT-v2,BT-v3,HYB-s0-b300-a0.50,0.1575,0.6,-0.4425,100,9.58781764480522e-18,1.6855383419567576e-14,True
BT-v2,BT-v3,HYB-s0-b300-a0.75,0.1575,0.7025,-0.545,100,2.54689835190876e-18,4.57932323673195e-15,True
BT-v2,BT-v3,HYB-s1-b100-a0.25,0.1575,0.5225,-0.365,100,3.6040920197876644e-16,6.144976893737968e-13,True
BT-v2,BT-v3,HYB-s1-b100-a0.50,0.1575,0.5525,-0.395,100,3.134213644471664e-16,5.35010269111313e-13,True
BT-v2,BT-v3,HYB-s1-b100-a0.75,0.1575,0.5875,-0.43000000000000005,100,6.0453226585144e-17,1.0422136263278826e-13,True
BT-v2,BT-v3,HYB-s1-b200-a0.25,0.1575,0.5175,-0.36,100,2.596592768035084e-15,4.375258814139116e-12,True
BT-v2,BT-v3,HYB-s1-b200-a0.50,0.1575,0.5975,-0.44000000000000006,100,8.462187847952768e-17,1.4563425286326712e-13,True
BT-v2,BT-v3,HYB-s1-b200-a0.75,0.1575,0.6775,-0.52,100,4.114862305196704e-18,7.345029214776116e-15,True
BT-v2,BT-v3,HYB-s1-b300-a0.25,0.1575,0.555,-0.3975000000000001,100,6.744553536471418e-16,1.1445507351391995e-12,True
BT-v2,BT-v3,HYB-s1-b300-a0.50,0.1575,0.6325,-0.475,100,1.4090062193450103e-17,2.468578896292458e-14,True
BT-v2,BT-v3,HYB-s1-b300-a0.75,0.1575,0.665,-0.5075000000000001,100,1.3014003234881631e-17,2.28135476707475e-14,True
BT-v2,BT-v3,HYB-s2-b100-a0.25,0.1575,0.525,-0.36750000000000005,100,5.5056085869662354e-17,9.51919724686462e-14,True
BT-v2,BT-v3,HYB-s2-b100-a0.50,0.1575,0.5625,-0.405,100,1.420778169444184e-17,2.4877825746967662e-14,True
BT-v2,BT-v3,HYB-s2-b100-a0.75,0.1575,0.67,-0.5125000000000001,100,2.4848996442029607e-18,4.470334459921127e-15,True
BT-v2,BT-v3,HYB-s2-b200-a0.25,0.1575,0.545,-0.38750000000000007,100,1.0728813092113103e-16,1.8410643266066086e-13,True
BT-v2,BT-v3,HYB-s2-b200-a0.50,0.1575,0.5675,-0.41000000000000003,100,6.911779035011329e-17,1.1902083498289509e-13,True
BT-v2,BT-v3,HYB-s2-b200-a0.75,0.1575,0.6825,-0.525,100,2.769301003020113e-18,4.970895300421103e-15,True
BT-v2,BT-v3,HYB-s2-b300-a0.25,0.1575,0.55,-0.39250000000000007,100,9.611570666280763e-18,1.68875296606553e-14,True
BT-v2,BT-v3,HYB-s2-b300-a0.50,0.1575,0.595,-0.4375,100,8.820291717082836e-18,1.5532533713782873e-14,True
BT-v2,BT-v3,HYB-s2-b300-a0.75,0.1575,0.6725,-0.515,100,3.705619395370712e-18,6.629353098318204e-15,True
BT-v2,BT-v3,RL-s0-b0-a1.00,0.1575,0.4375,-0.28,100,2.503400928711343e-13,4.145631937945984e-10,True
BT-v2,BT-v3,RL-s0-b100-a1.00,0.1575,0.45,-0.2925,100,8.981486655966919e-11,1.439732310951497e-07,True
BT-v2,BT-v3,RL-s0-b200-a1.00,0.1575,0.6625,-0.505,100,5.9770245271602154e-18,1.0585310437600742e-14,True
BT-v2,BT-v3,RL-s0-b300-a1.00,0.1575,0.72,-0.5625,100,1.7495341667043766e-18,3.1579091709013996e-15,True
BT-v2,BT-v3,RL-s1-b100-a1.00,0.1575,0.5475,-0.39,100,2.006097558192867e-17,3.4986341414883597e-14,True
BT-v2,BT-v3,RL-s1-b200-a1.00,0.1575,0.725,-0.5675,100,3.4419369623502546e-18,6.164509099569306e-15,True
BT-v2,BT-v3,RL-s1-b300-a1.00,0.1575,0.78,-0.6225,100,2.1985208200233078e-18,3.961734517682001e-15,True
BT-v2,BT-v3,RL-s2-b100-a1.00,0.1575,0.6425,-0.485,100,1.4265583144540657e-18,2.5763643159040424e-15,True
BT-v2,BT-v3,RL-s2-b200-a1.00,0.1575,0.7175,-0.56,100,5.034596545478452e-18,8.951512657860688e-15,True
BT-v2,BT-v3,RL-s2-b300-a1.00,0.1575,0.74,-0.5825,100,2.125288871333932e-18,3.831895835015079e-15,True
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b0-a0.50,0.485,0.445,0.03999999999999998,100,0.030820765892300196,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b0-a0.75,0.485,0.4325,0.05249999999999999,100,0.03770293862576283,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b100-a0.25,0.485,0.4575,0.02749999999999997,100,0.5426565887435926,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b100-a0.50,0.485,0.5375,-0.05249999999999999,100,0.15361805837468312,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b100-a0.75,0.485,0.58,-0.09499999999999997,100,0.001491536144444423,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b200-a0.25,0.485,0.51,-0.025000000000000022,100,0.22161273025108108,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b200-a0.50,0.485,0.55,-0.06500000000000006,100,0.004652167562786857,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b200-a0.75,0.485,0.6425,-0.15749999999999997,100,1.0865630189600704e-08,1.6417967216486663e-05,True
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b300-a0.25,0.485,0.53,-0.04500000000000004,100,0.08619227464359126,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b300-a0.50,0.485,0.6,-0.11499999999999999,100,1.8510373903880846e-05,0.02361923710135196,True
BT-v2,HYB-s0-b0-a0.25,HYB-s0-b300-a0.75,0.485,0.7025,-0.21750000000000003,100,6.258109313608567e-12,1.0194460071868356e-08,True
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b100-a0.25,0.485,0.5225,-0.03749999999999998,100,0.12410191869878989,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b100-a0.50,0.485,0.5525,-0.0675,100,0.0031470535561925477,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b100-a0.75,0.485,0.5875,-0.10250000000000004,100,0.0005388614991193429,0.5825092805480097,False
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b200-a0.25,0.485,0.5175,-0.03249999999999997,100,0.20978098435473624,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b200-a0.50,0.485,0.5975,-0.11250000000000004,100,3.381754628770472e-05,0.04183230475789074,True
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b200-a0.75,0.485,0.6775,-0.1925,100,1.6251312436800005e-09,2.5173282964603207e-06,True
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b300-a0.25,0.485,0.555,-0.07000000000000006,100,0.0164420612351659,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b300-a0.50,0.485,0.6325,-0.14749999999999996,100,3.619833877125847e-06,0.004875916232488516,True
BT-v2,HYB-s0-b0-a0.25,HYB-s1-b300-a0.75,0.485,0.665,-0.18000000000000005,100,5.535050530281905e-10,8.717704585194e-07,True
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b100-a0.25,0.485,0.525,-0.040000000000000036,100,0.04640764931961727,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b100-a0.50,0.485,0.5625,-0.07750000000000001,100,0.0010901408389793817,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b100-a0.75,0.485,0.67,-0.18500000000000005,100,7.218592295625647e-09,1.0936167327872856e-05,True
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b200-a0.25,0.485,0.545,-0.06000000000000005,100,0.0049500090861513656,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b200-a0.50,0.485,0.5675,-0.08250000000000002,100,0.0014964462876879882,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b200-a0.75,0.485,0.6825,-0.1975,100,1.667509812882847e-09,2.579637680529764e-06,True
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b300-a0.25,0.485,0.55,-0.06500000000000006,100,0.002722266747631459,1.0,False
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b300-a0.50,0.485,0.595,-0.10999999999999999,100,3.102035198762113e-06,0.004190849553527614,True
BT-v2,HYB-s0-b0-a0.25,HYB-s2-b300-a0.75,0.485,0.6725,-0.1875,100,4.3252369789329884e-10,6.838199663693054e-07,True
BT-v2,HYB-s0-b0-a0.25,RL-s0-b0-a1.00,0.485,0.4375,0.04749999999999999,100,0.03607423221318664,1.0,False
BT-v2,HYB-s0-b0-a0.25,RL-s0-b100-a1.00,0.485,0.45,0.034999999999999976,100,0.25166042204425676,1.0,False
BT-v2,HYB-s0-b0-a0.25,RL-s0-b200-a1.00,0.485,0.6625,-0.1775,100,7.058610839660179e-09,1.0707912643764492e-05,True
BT-v2,HYB-s0-b0-a0.25,RL-s0-b300-a1.00,0.485,0.72,-0.235,100,5.249907471777345e-13,8.662347328432619e-10,True
BT-v2,HYB-s0-b0-a0.25,RL-s1-b100-a1.00,0.485,0.5475,-0.0625,100,0.02608933337736029,1.0,False
BT-v2,HYB-s0-b0-a0.25,RL-s1-b200-a1.00,0.485,0.725,-0.24,100,3.685511791039739e-12,6.018440754767894e-09,True
BT-v2,HYB-s0-b0-a0.25,RL-s1-b300-a1.00,0.485,0.78,-0.29500000000000004,100,1.541228134254677e-14,2.5784746686080748e-11,True
BT-v2,HYB-s0-b0-a0.25,RL-s2-b100-a1.00,0.485,0.6425,-0.15749999999999997,100,1.862493024454406e-08,2.7956020297060634e-05,True
BT-v2,HYB-s0-b0-a0.25,RL-s2-b200-a1.00,0.485,0.7175,-0.23250000000000004,100,2.0597019455823337e-11,3.3243589401698865e-08,True
BT-v2,HYB-s0-b0-a0.25,RL-s2-b300-a1.00,0.485,0.74,-0.255,100,2.9705773821387436e-11,4.788570740007655e-08,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b0-a0.75,0.445,0.4325,0.012500000000000011,100,0.7525304987761311,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b100-a0.25,0.445,0.4575,-0.012500000000000011,100,0.5555645403861844,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b100-a0.50,0.445,0.5375,-0.09249999999999997,100,0.004957360477075407,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b100-a0.75,0.445,0.58,-0.13499999999999995,100,9.688578621386351e-05,0.11510031402206984,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b200-a0.25,0.445,0.51,-0.065,100,0.009863203462469475,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b200-a0.50,0.445,0.55,-0.10500000000000004,100,0.00018111425778086711,0.2081002821902163,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b200-a0.75,0.445,0.6425,-0.19749999999999995,100,1.6639123337085418e-09,2.575736292580823e-06,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b300-a0.25,0.445,0.53,-0.08500000000000002,100,0.004368551083421745,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b300-a0.50,0.445,0.6,-0.15499999999999997,100,8.412072369282824e-07,0.0011776901316995954,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b300-a0.75,0.445,0.7025,-0.2575,100,4.645457391901536e-13,7.669650154029436e-10,True
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b100-a0.25,0.445,0.5225,-0.07749999999999996,100,0.01623344812172443,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b100-a0.50,0.445,0.5525,-0.10749999999999998,100,0.000335523392805039,0.3737199519235893,False
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b100-a0.75,0.445,0.5875,-0.14250000000000002,100,2.5038137918939676e-05,0.031548053777863995,True
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b200-a0.25,0.445,0.5175,-0.07249999999999995,100,0.012482796165180972,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b200-a0.50,0.445,0.5975,-0.15250000000000002,100,2.9488284398762234e-06,0.00398976487915253,True
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b200-a0.75,0.445,0.6775,-0.23249999999999998,100,6.858362120807945e-11,1.1014529566017561e-07,True
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b300-a0.25,0.445,0.555,-0.11000000000000004,100,0.0001448195854953772,0.16813553876013293,False
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b300-a0.50,0.445,0.6325,-0.18749999999999994,100,1.4201684529505199e-08,2.1373535216905324e-05,True
BT-v2,HYB-s0-b0-a0.50,HYB-s1-b300-a0.75,0.445,0.665,-0.22000000000000003,100,4.819377820121334e-11,7.754378912575226e-08,True
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b100-a0.25,0.445,0.525,-0.08000000000000002,100,0.001967320450601291,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b100-a0.50,0.445,0.5625,-0.1175,100,2.3095515726712724e-05,0.02916963636283817,True
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b100-a0.75,0.445,0.67,-0.22500000000000003,100,2.2704945951830642e-10,3.616897890126621e-07,True
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b200-a0.25,0.445,0.545,-0.10000000000000003,100,0.00013496844114537653,0.15723823393436367,False
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b200-a0.50,0.445,0.5675,-0.1225,100,0.00012274505084025833,0.14336621938142174,False
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b200-a0.75,0.445,0.6825,-0.2375,100,4.0805030954981593e-10,6.455355897078088e-07,True
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b300-a0.25,0.445,0.55,-0.10500000000000004,100,7.717453848298648e-05,0.09276379525654975,False
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b300-a0.50,0.445,0.595,-0.14999999999999997,100,8.401806920569257e-08,0.00012266638104031115,True
BT-v2,HYB-s0-b0-a0.50,HYB-s2-b300-a0.75,0.445,0.6725,-0.22749999999999998,100,4.80243264763861e-10,7.578238717973726e-07,True
BT-v2,HYB-s0-b0-a0.50,RL-s0-b0-a1.00,0.445,0.4375,0.007500000000000007,100,0.6006757111428263,1.0,False
BT-v2,HYB-s0-b0-a0.50,RL-s0-b100-a1.00,0.445,0.45,-0.0050000000000000044,100,0.9441080113470397,1.0,False
BT-v2,HYB-s0-b0-a0.50,RL-s0-b200-a1.00,0.445,0.6625,-0.21749999999999997,100,2.4039398247266994e-10,3.8270722009649054e-07,True
BT-v2,HYB-s0-b0-a0.50,RL-s0-b300-a1.00,0.445,0.72,-0.27499999999999997,100,5.4434278395251203e-14,9.057863924969801e-11,True
BT-v2,HYB-s0-b0-a0.50,RL-s1-b100-a1.00,0.445,0.5475,-0.10249999999999998,100,0.0003967955678013821,0.4376655112849245,False
BT-v2,HYB-s0-b0-a0.50,RL-s1-b200-a1.00,0.445,0.725,-0.27999999999999997,100,1.4622748905640165e-12,2.402956678349945e-09,True
BT-v2,HYB-s0-b0-a0.50,RL-s1-b300-a1.00,0.445,0.78,-0.335,100,6.070804429851957e-15,1.0192880637721436e-11,True
