opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,BT-v1,BT-v2,0.2725,0.5,-0.22749999999999998,100,3.442661485268566e-14,1.3770645941074265e-13,True
BT-v2,BT-v1,BT-v3,0.2725,0.3375,-0.065,100,0.05101123868201474,0.05101123868201474,False
BT-v2,BT-v2,BT-v3,0.5,0.3375,0.16249999999999998,100,3.1458428673369e-09,9.437528602010701e-09,True
BT-v3,BT-v1,BT-v2,0.2625,0.6625,-0.39999999999999997,100,1.0662873368693395e-17,6.397724021216038e-17,True
BT-v3,BT-v1,BT-v3,0.2625,0.5,-0.2375,100,1.9503848138367377e-15,9.751924069183688e-15,True
BT-v3,BT-v2,BT-v3,0.6625,0.5,0.16249999999999998,100,3.1458428673369e-09,9.437528602010701e-09,True
