opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,BT-v1,BT-v2,0.25,0.5,-0.25,100,8.638747650492352e-16,8.859899590344956e-12,True
BT-v2,BT-v1,BT-v3,0.25,0.1575,0.0925,100,0.002512511718253933,1.0,False
BT-v2,BT-v1,HYB-s0-b0-a0.25,0.25,0.485,-0.235,100,3.3416653379851446e-12,3.328632843167002e-08,True
BT-v2,BT-v1,HYB-s0-b0-a0.50,0.25,0.445,-0.195,100,7.00508593905317e-09,6.404049565482409e-05,True
BT-v2,BT-v1,HYB-s0-b0-a0.75,0.25,0.4325,-0.1825,100,1.1830303048300864e-08,0.00010722986682979903,True
BT-v2,BT-v1,HYB-s0-b100-a0.25,0.25,0.4575,-0.20750000000000002,100,1.1498468772702142e-07,0.0009907080694560165,True
BT-v2,BT-v1,HYB-s0-b100-a0.50,0.25,0.5375,-0.2875,100,3.140575145441775e-10,3.0127537370222947e-06,True
BT-v2,BT-v1,HYB-s0-b100-a0.75,0.25,0.58,-0.32999999999999996,100,3.4009567174115553e-13,3.4251035101051775e-09,True
BT-v2,BT-v1,HYB-s0-b200-a0.25,0.25,0.51,-0.26,100,1.5520424956657648e-13,1.5680285333711221e-09,True
BT-v2,BT-v1,HYB-s0-b200-a0.50,0.25,0.55,-0.30000000000000004,100,3.306669096418574e-16,3.4009091656665033e-12,True
BT-v2,BT-v1,HYB-s0-b200-a0.75,0.25,0.6425,-0.39249999999999996,100,4.157733133257224e-17,4.3053326594878557e-13,True
BT-v2,BT-v1,HYB-s0-b300-a0.25,0.25,0.53,-0.28,100,4.102142572255398e-15,4.189518209044438e-11,True
BT-v2,BT-v1,HYB-s0-b300-a0.50,0.25,0.6,-0.35,100,8.625116823764427e-17,8.90543312053677e-13,True
BT-v2,BT-v1,HYB-s0-b300-a0.75,0.25,0.7025,-0.4525,100,2.2002132005353152e-17,2.283821302155657e-13,True
BT-v2,BT-v1,HYB-s1-b100-a0.25,0.25,0.5225,-0.27249999999999996,100,4.5824164642320654e-14,4.644279086499198e-10,True
BT-v2,BT-v1,HYB-s1-b100-a0.50,0.25,0.5525,-0.3025,100,3.3705680269374956e-14,3.4197783201307833e-10,True
BT-v2,BT-v1,HYB-s1-b100-a0.75,0.25,0.5875,-0.3375,100,1.6514417856535828e-15,1.6914066768663996e-11,True
BT-v2,BT-v1,HYB-s1-b200-a0.25,0.25,0.5175,-0.26749999999999996,100,4.921590364630103e-12,4.8940294585881746e-08,True
BT-v2,BT-v1,HYB-s1-b200-a0.50,0.25,0.5975,-0.34750000000000003,100,2.124297038780181e-15,2.1731558706721253e-11,True
BT-v2,BT-v1,HYB-s1-b200-a0.75,0.25,0.6775,-0.4275,100,5.804114161376739e-17,6.000293220031272e-13,True
BT-v2,BT-v1,HYB-s1-b300-a0.25,0.25,0.555,-0.30500000000000005,100,1.7410042314131129e-15,1.7827883329670275e-11,True
BT-v2,BT-v1,HYB-s1-b300-a0.50,0.25,0.6325,-0.38249999999999995,100,4.5601472242897206e-17,4.719296362417432e-13,True
BT-v2,BT-v1,HYB-s1-b300-a0.75,0.25,0.665,-0.41500000000000004,100,8.703963125565364e-17,8.985101134521125e-13,True
BT-v2,BT-v1,HYB-s2-b100-a0.25,0.25,0.525,-0.275,100,2.6641673957306298e-14,2.7049291568853084e-10,True
BT-v2,BT-v1,HYB-s2-b100-a0.50,0.25,0.5625,-0.3125,100,5.518575940793067e-15,5.630603032391166e-11,True
BT-v2,BT-v1,HYB-s2-b100-a0.75,0.25,0.67,-0.42000000000000004,100,1.066332708212291e-16,1.1001354550626206e-12,True
BT-v2,BT-v1,HYB-s2-b200-a0.25,0.25,0.545,-0.29500000000000004,100,1.7704016075721524e-16,1.822982535317045e-12,True
BT-v2,BT-v1,HYB-s2-b200-a0.50,0.25,0.5675,-0.3175,100,5.81120412878826e-17,6.007041707928425e-13,True
BT-v2,BT-v1,HYB-s2-b200-a0.75,0.25,0.6825,-0.4325,100,8.657361786493525e-17,8.937860308375915e-13,True
BT-v2,BT-v1,HYB-s2-b300-a0.25,0.25,0.55,-0.30000000000000004,100,5.023886805117123e-16,5.160536526216309e-12,True
BT-v2,BT-v1,HYB-s2-b300-a0.50,0.25,0.595,-0.345,100,4.881845840424707e-17,5.050757706503402e-13,True
BT-v2,BT-v1,HYB-s2-b300-a0.75,0.25,0.6725,-0.4225,100,1.9475012452202473e-17,2.022674793285749e-13,True
BT-v2,BT-v1,HYB-s3-b100-a0.25,0.25,0.5075,-0.25749999999999995,100,3.267815249715434e-13,3.2923238640883e-09,True
BT-v2,BT-v1,HYB-s3-b100-a0.50,0.25,0.4875,-0.2375,100,4.829423589662483e-13,4.860331900636323e-09,True
BT-v2,BT-v1,HYB-s3-b100-a0.75,0.25,0.5575,-0.3075,100,5.209706255602081e-15,5.315984263216363e-11,True
BT-v2,BT-v1,HYB-s3-b200-a0.25,0.25,0.4775,-0.22749999999999998,100,3.8828888916935145e-12,3.865804180570063e-08,True
BT-v2,BT-v1,HYB-s3-b200-a0.50,0.25,0.49,-0.24,100,1.383449363243191e-12,1.3844177777974612e-08,True
BT-v2,BT-v1,HYB-s3-b200-a0.75,0.25,0.5475,-0.2975,100,1.0315514553661162e-13,1.0434142971028265e-09,True
BT-v2,BT-v1,HYB-s3-b300-a0.25,0.25,0.53,-0.28,100,2.0261028116773535e-14,2.0587230669453588e-10,True
BT-v2,BT-v1,HYB-s3-b300-a0.50,0.25,0.5,-0.25,100,2.997950160729021e-12,2.9883567202146884e-08,True
BT-v2,BT-v1,HYB-s3-b300-a0.75,0.25,0.635,-0.385,100,1.1096032305622066e-16,1.144555732324916e-12,True
BT-v2,BT-v1,HYB-s4-b100-a0.25,0.25,0.515,-0.265,100,1.7081224103316846e-13,1.7253744466760347e-09,True
BT-v2,BT-v1,HYB-s4-b100-a0.50,0.25,0.545,-0.29500000000000004,100,6.282457108580778e-15,6.404965022198103e-11,True
BT-v2,BT-v1,HYB-s4-b100-a0.75,0.25,0.5975,-0.34750000000000003,100,2.5917456660031363e-17,2.6886769539116534e-13,True
BT-v2,BT-v1,HYB-s4-b200-a0.25,0.25,0.525,-0.275,100,2.2835297473786968e-11,2.244709741673259e-07,True
BT-v2,BT-v1,HYB-s4-b200-a0.50,0.25,0.555,-0.30500000000000005,100,9.377544367869109e-15,9.551028938674688e-11,True
BT-v2,BT-v1,HYB-s4-b200-a0.75,0.25,0.675,-0.42500000000000004,100,5.45856017313302e-16,5.606487153824925e-12,True
BT-v2,BT-v1,HYB-s4-b300-a0.25,0.25,0.545,-0.29500000000000004,100,1.3376248853522289e-15,1.3702629325548234e-11,True
BT-v2,BT-v1,HYB-s4-b300-a0.50,0.25,0.61,-0.36,100,1.3444695694229151e-16,1.3860136791180831e-12,True
BT-v2,BT-v1,HYB-s4-b300-a0.75,0.25,0.7375,-0.48750000000000004,100,9.956346494798704e-18,1.037451304758025e-13,True
BT-v2,BT-v1,HYB-s5-b100-a0.25,0.25,0.55,-0.30000000000000004,100,3.874171111327795e-14,3.9287969239975167e-10,True
BT-v2,BT-v1,HYB-s5-b100-a0.50,0.25,0.6225,-0.37250000000000005,100,6.09534895342755e-16,6.257485235588723e-12,True
BT-v2,BT-v1,HYB-s5-b100-a0.75,0.25,0.6925,-0.4425,100,5.532678485375942e-17,5.720789553878724e-13,True
BT-v2,BT-v1,HYB-s5-b200-a0.25,0.25,0.5025,-0.25249999999999995,100,2.4692083171039367e-14,2.507481046019048e-10,True
BT-v2,BT-v1,HYB-s5-b200-a0.50,0.25,0.54,-0.29000000000000004,100,2.3673201457444626e-15,2.4215317770820108e-11,True
BT-v2,BT-v1,HYB-s5-b200-a0.75,0.25,0.65,-0.4,100,2.7692510434751572e-17,2.8719902571880856e-13,True
BT-v2,BT-v1,HYB-s5-b300-a0.25,0.25,0.5125,-0.26249999999999996,100,1.4576000067197564e-14,1.4825249668346643e-10,True
BT-v2,BT-v1,HYB-s5-b300-a0.50,0.25,0.5575,-0.3075,100,9.166294094036525e-16,9.397284705206245e-12,True
BT-v2,BT-v1,HYB-s5-b300-a0.75,0.25,0.6725,-0.4225,100,2.400887953324205e-17,2.491161340369195e-13,True
BT-v2,BT-v1,HYB-s6-b100-a0.25,0.25,0.5275,-0.27749999999999997,100,1.6720735302666887e-14,1.6998299508691158e-10,True
BT-v2,BT-v1,HYB-s6-b100-a0.50,0.25,0.55,-0.30000000000000004,100,1.2181927935010917e-14,1.2401202637841113e-10,True
BT-v2,BT-v1,HYB-s6-b100-a0.75,0.25,0.6475,-0.39749999999999996,100,2.3554457398957143e-16,2.42375366635269e-12,True
BT-v2,BT-v1,HYB-s6-b200-a0.25,0.25,0.525,-0.275,100,3.0561640348213906e-14,3.1017008789402294e-10,True
BT-v2,BT-v1,HYB-s6-b200-a0.50,0.25,0.5625,-0.3125,100,2.459886254417075e-15,2.5157256723923424e-11,True
BT-v2,BT-v1,HYB-s6-b200-a0.75,0.25,0.68,-0.43000000000000005,100,1.1103024865610317e-16,1.1451659846390482e-12,True
BT-v2,BT-v1,HYB-s6-b300-a0.25,0.25,0.545,-0.29500000000000004,100,2.903935579888872e-15,2.968112556204416e-11,True
BT-v2,BT-v1,HYB-s6-b300-a0.50,0.25,0.6025,-0.35250000000000004,100,5.499303917496688e-16,5.6477851232690984e-12,True
BT-v2,BT-v1,HYB-s6-b300-a0.75,0.25,0.7225,-0.47250000000000003,100,1.8870968289982774e-17,1.9603161859634105e-13,True
BT-v2,BT-v1,HYB-s7-b100-a0.25,0.25,0.4725,-0.22249999999999998,100,3.593011605768116e-11,3.5197141690104463e-07,True
BT-v2,BT-v1,HYB-s7-b100-a0.50,0.25,0.4525,-0.2025,100,4.6070003249441035e-11,4.503342817632861e-07,True
BT-v2,BT-v1,HYB-s7-b100-a0.75,0.25,0.465,-0.21500000000000002,100,1.045770069317191e-11,1.0337437135200432e-07,True
BT-v2,BT-v1,HYB-s7-b200-a0.25,0.25,0.5175,-0.26749999999999996,100,9.695889159087299e-14,9.810300651164528e-10,True
BT-v2,BT-v1,HYB-s7-b200-a0.50,0.25,0.495,-0.245,100,4.416187774529591e-12,4.392781979324584e-08,True
BT-v2,BT-v1,HYB-s7-b200-a0.75,0.25,0.53,-0.28,100,1.6539059395962165e-11,1.6299243034720712e-07,True
BT-v2,BT-v1,HYB-s7-b300-a0.25,0.25,0.5025,-0.25249999999999995,100,1.8460016921196882e-13,1.864092508702461e-09,True
BT-v2,BT-v1,HYB-s7-b300-a0.50,0.25,0.56,-0.31000000000000005,100,2.1368031702688936e-14,2.170564660359142e-10,True
BT-v2,BT-v1,HYB-s7-b300-a0.75,0.25,0.6125,-0.36250000000000004,100,1.0918052724702822e-15,1.1188820432275452e-11,True
BT-v2,BT-v1,RL-s0-b0-a1.00,0.25,0.4375,-0.1875,100,6.540504497980486e-08,0.0005715092830335349,True
BT-v2,BT-v1,RL-s0-b100-a1.00,0.25,0.45,-0.2,100,1.2945585670949594e-06,0.010487218952036265,True
BT-v2,BT-v1,RL-s0-b200-a1.00,0.25,0.6625,-0.4125,100,1.5642702697206773e-16,1.611824085920186e-12,True
BT-v2,BT-v1,RL-s0-b300-a1.00,0.25,0.72,-0.47,100,9.048467859364113e-18,9.435742283744897e-14,True
BT-v2,BT-v1,RL-s1-b100-a1.00,0.25,0.5475,-0.2975,100,4.280166974406666e-14,4.3392332786534776e-10,True
BT-v2,BT-v1,RL-s1-b200-a1.00,0.25,0.725,-0.475,100,3.277440644168644e-17,3.3973949717452166e-13,True
BT-v2,BT-v1,RL-s1-b300-a1.00,0.25,0.78,-0.53,100,3.8174993371796424e-18,3.997303555960804e-14,True
BT-v2,BT-v1,RL-s2-b100-a1.00,0.25,0.6425,-0.39249999999999996,100,5.1072262002715727e-17,5.283425504180942e-13,True
BT-v2,BT-v1,RL-s2-b200-a1.00,0.25,0.7175,-0.4675,100,1.558274282735958e-17,1.6201377717605755e-13,True
BT-v2,BT-v1,RL-s2-b300-a1.00,0.25,0.74,-0.49,100,1.4171468833488742e-16,1.4607950073560196e-12,True
BT-v2,BT-v1,RL-s3-b100-a1.00,0.25,0.5025,-0.25249999999999995,100,6.560735822421158e-13,6.590915207204295e-09,True
BT-v2,BT-v1,RL-s3-b200-a1.00,0.25,0.67,-0.42000000000000004,100,9.71088273448728e-16,9.953654802849461e-12,True
BT-v2,BT-v1,RL-s3-b300-a1.00,0.25,0.7175,-0.4675,100,2.5113684815968355e-17,2.605544799656717e-13,True
BT-v2,BT-v1,RL-s4-b100-a1.00,0.25,0.5725,-0.3225,100,7.537414032184608e-16,7.734140538424626e-12,True
BT-v2,BT-v1,RL-s4-b200-a1.00,0.25,0.6275,-0.37749999999999995,100,1.5728518238227498e-13,1.588894912425742e-09,True
BT-v2,BT-v1,RL-s4-b300-a1.00,0.25,0.7475,-0.49750000000000005,100,1.6163931884697838e-17,1.6802407194143403e-13,True
BT-v2,BT-v1,RL-s5-b100-a1.00,0.25,0.67,-0.42000000000000004,100,1.4670407373960047e-16,1.511785479886583e-12,True
BT-v2,BT-v1,RL-s5-b200-a1.00,0.25,0.6325,-0.38249999999999995,100,1.125264539439383e-16,1.1604853195238357e-12,True
BT-v2,BT-v1,RL-s5-b300-a1.00,0.25,0.6775,-0.4275,100,1.4608624784815854e-16,1.505564870323122e-12,True
BT-v2,BT-v1,RL-s6-b100-a1.00,0.25,0.6825,-0.4325,100,1.6206227793858645e-16,1.6695655873233176e-12,True
BT-v2,BT-v1,RL-s6-b200-a1.00,0.25,0.6325,-0.38249999999999995,100,5.193037533726804e-17,5.371678024887006e-13,True
BT-v2,BT-v1,RL-s6-b300-a1.00,0.25,0.7275,-0.47750000000000004,100,4.473753081207297e-17,4.630781814357673e-13,True
BT-v2,BT-v1,RL-s7-b100-a1.00,0.25,0.44,-0.19,100,8.898176922101773e-10,8.420344821384908e-06,True
BT-v2,BT-v1,RL-s7-b200-a1.00,0.25,0.465,-0.21500000000000002,100,1.467348440540298e-08,0.0001324722172119781,True
BT-v2,BT-v1,RL-s7-b300-a1.00,0.25,0.6475,-0.39749999999999996,100,1.4476621767860651e-16,1.4921054056133974e-12,True
BT-v2,BT-v2,BT-v3,0.5,0.1575,0.3425,100,3.8897063128537215e-17,4.028957798853885e-13,True
BT-v2,BT-v2,HYB-s0-b0-a0.25,0.5,0.485,0.015000000000000013,100,0.3229794112509252,1.0,False
BT-v2,BT-v2,HYB-s0-b0-a0.50,0.5,0.445,0.05499999999999999,100,0.006018400190715079,1.0,False
BT-v2,BT-v2,HYB-s0-b0-a0.75,0.5,0.4325,0.0675,100,0.0014704486818292986,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.25,0.5,0.4575,0.04249999999999998,100,0.1861291957503094,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.50,0.5,0.5375,-0.03749999999999998,100,0.1568176896009971,1.0,False
BT-v2,BT-v2,HYB-s0-b100-a0.75,0.5,0.58,-0.07999999999999996,100,0.002039592910632234,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.25,0.5,0.51,-0.010000000000000009,100,0.5714691338415221,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.50,0.5,0.55,-0.050000000000000044,100,0.01406091368129939,1.0,False
BT-v2,BT-v2,HYB-s0-b200-a0.75,0.5,0.6425,-0.14249999999999996,100,8.301196531162077e-09,7.568200877460466e-05,True
BT-v2,BT-v2,HYB-s0-b300-a0.25,0.5,0.53,-0.030000000000000027,100,0.1113037652571776,1.0,False
BT-v2,BT-v2,HYB-s0-b300-a0.50,0.5,0.6,-0.09999999999999998,100,3.7413725275072332e-06,0.029313653753019173,True
BT-v2,BT-v2,HYB-s0-b300-a0.75,0.5,0.7025,-0.2025,100,2.6986564593790775e-12,2.6913700869387542e-08,True
BT-v2,BT-v2,HYB-s1-b100-a0.25,0.5,0.5225,-0.022499999999999964,100,0.2883603747251958,1.0,False
BT-v2,BT-v2,HYB-s1-b100-a0.50,0.5,0.5525,-0.05249999999999999,100,0.010234583997172385,1.0,False
BT-v2,BT-v2,HYB-s1-b100-a0.75,0.5,0.5875,-0.08750000000000002,100,0.0005541470034423198,1.0,False
BT-v2,BT-v2,HYB-s1-b200-a0.25,0.5,0.5175,-0.01749999999999996,100,0.5255754705617214,1.0,False
BT-v2,BT-v2,HYB-s1-b200-a0.50,0.5,0.5975,-0.09750000000000003,100,9.582886364606733e-05,0.6579609777938983,False
BT-v2,BT-v2,HYB-s1-b200-a0.75,0.5,0.6775,-0.1775,100,1.7033159195518996e-09,1.5944740322925334e-05,True
BT-v2,BT-v2,HYB-s1-b300-a0.25,0.5,0.555,-0.05500000000000005,100,0.030033297167178452,1.0,False
BT-v2,BT-v2,HYB-s1-b300-a0.50,0.5,0.6325,-0.13249999999999995,100,7.737177026559662e-07,0.0063653755397506335,True
BT-v2,BT-v2,HYB-s1-b300-a0.75,0.5,0.665,-0.16500000000000004,100,1.1885739482846695e-09,1.1201120888634726e-05,True
BT-v2,BT-v2,HYB-s2-b100-a0.25,0.5,0.525,-0.025000000000000022,100,0.17934111783594398,1.0,False
BT-v2,BT-v2,HYB-s2-b100-a0.50,0.5,0.5625,-0.0625,100,0.0019972253980574785,1.0,False
BT-v2,BT-v2,HYB-s2-b100-a0.75,0.5,0.67,-0.17000000000000004,100,4.446171442445131e-09,4.096257749924699e-05,True
BT-v2,BT-v2,HYB-s2-b200-a0.25,0.5,0.545,-0.04500000000000004,100,0.024256202867559907,1.0,False
BT-v2,BT-v2,HYB-s2-b200-a0.50,0.5,0.5675,-0.0675,100,0.0016128099441667229,1.0,False
BT-v2,BT-v2,HYB-s2-b200-a0.75,0.5,0.6825,-0.1825,100,7.545600910575911e-10,7.162284384318655e-06,True
BT-v2,BT-v2,HYB-s2-b300-a0.25,0.5,0.55,-0.050000000000000044,100,0.004558134984694376,1.0,False
BT-v2,BT-v2,HYB-s2-b300-a0.50,0.5,0.595,-0.09499999999999997,100,1.398031190125533e-06,0.011296092016214307,True
BT-v2,BT-v2,HYB-s2-b300-a0.75,0.5,0.6725,-0.1725,100,6.903270124654073e-10,6.560177599458766e-06,True
BT-v2,BT-v2,HYB-s3-b100-a0.25,0.5,0.5075,-0.007499999999999951,100,0.7519272945012003,1.0,False
BT-v2,BT-v2,HYB-s3-b100-a0.50,0.5,0.4875,0.012500000000000011,100,0.41137066526255905,1.0,False
BT-v2,BT-v2,HYB-s3-b100-a0.75,0.5,0.5575,-0.057499999999999996,100,0.021717675172353908,1.0,False
BT-v2,BT-v2,HYB-s3-b200-a0.25,0.5,0.4775,0.02250000000000002,100,0.24027000212985072,1.0,False
BT-v2,BT-v2,HYB-s3-b200-a0.50,0.5,0.49,0.010000000000000009,100,0.6536034815239169,1.0,False
BT-v2,BT-v2,HYB-s3-b200-a0.75,0.5,0.5475,-0.04749999999999999,100,0.04670559335703194,1.0,False
BT-v2,BT-v2,HYB-s3-b300-a0.25,0.5,0.53,-0.030000000000000027,100,0.06766003560808517,1.0,False
BT-v2,BT-v2,HYB-s3-b300-a0.50,0.5,0.5,0.0,100,0.8438447963588098,1.0,False
BT-v2,BT-v2,HYB-s3-b300-a0.75,0.5,0.635,-0.135,100,3.426184124471868e-08,0.000303628437110697,True
BT-v2,BT-v2,HYB-s4-b100-a0.25,0.5,0.515,-0.015000000000000013,100,0.430530366635442,1.0,False
BT-v2,BT-v2,HYB-s4-b100-a0.50,0.5,0.545,-0.04500000000000004,100,0.024256202867559907,1.0,False
BT-v2,BT-v2,HYB-s4-b100-a0.75,0.5,0.5975,-0.09750000000000003,100,1.0104312234408427e-06,0.008247139645724159,True
BT-v2,BT-v2,HYB-s4-b200-a0.25,0.5,0.525,-0.025000000000000022,100,0.22153619495040677,1.0,False
BT-v2,BT-v2,HYB-s4-b200-a0.50,0.5,0.555,-0.05500000000000005,100,0.01708399290390725,1.0,False
BT-v2,BT-v2,HYB-s4-b200-a0.75,0.5,0.675,-0.17500000000000004,100,4.1179341291004345e-09,3.800441407746791e-05,True
BT-v2,BT-v2,HYB-s4-b300-a0.25,0.5,0.545,-0.04500000000000004,100,0.026869486240678725,1.0,False
BT-v2,BT-v2,HYB-s4-b300-a0.50,0.5,0.61,-0.10999999999999999,100,2.5364440825561483e-06,0.0200708820252668,True
BT-v2,BT-v2,HYB-s4-b300-a0.75,0.5,0.7375,-0.23750000000000004,100,3.28801809492096e-14,3.33668076272579e-10,True
BT-v2,BT-v2,HYB-s5-b100-a0.25,0.5,0.55,-0.050000000000000044,100,0.011103161978808207,1.0,False
BT-v2,BT-v2,HYB-s5-b100-a0.50,0.5,0.6225,-0.12250000000000005,100,2.1135888654612003e-06,0.01683684890226392,True
BT-v2,BT-v2,HYB-s5-b100-a0.75,0.5,0.6925,-0.1925,100,5.571457802948833e-10,5.304584974187584e-06,True
BT-v2,BT-v2,HYB-s5-b200-a0.25,0.5,0.5025,-0.0024999999999999467,100,0.872755893316042,1.0,False
BT-v2,BT-v2,HYB-s5-b200-a0.50,0.5,0.54,-0.040000000000000036,100,0.015077222180181482,1.0,False
BT-v2,BT-v2,HYB-s5-b200-a0.75,0.5,0.65,-0.15000000000000002,100,1.120623831003294e-09,1.0567482726361063e-05,True
BT-v2,BT-v2,HYB-s5-b300-a0.25,0.5,0.5125,-0.012499999999999956,100,0.38871518246114845,1.0,False
BT-v2,BT-v2,HYB-s5-b300-a0.50,0.5,0.5575,-0.057499999999999996,100,0.0014383245380953302,1.0,False
BT-v2,BT-v2,HYB-s5-b300-a0.75,0.5,0.6725,-0.1725,100,1.4254369880166702e-11,1.4060510449796436e-07,True
BT-v2,BT-v2,HYB-s6-b100-a0.25,0.5,0.5275,-0.02749999999999997,100,0.14969273364865332,1.0,False
BT-v2,BT-v2,HYB-s6-b100-a0.50,0.5,0.55,-0.050000000000000044,100,0.009821707280954437,1.0,False
BT-v2,BT-v2,HYB-s6-b100-a0.75,0.5,0.6475,-0.14749999999999996,100,1.6924762499516492e-07,0.0014452054698337134,True
BT-v2,BT-v2,HYB-s6-b200-a0.25,0.5,0.525,-0.025000000000000022,100,0.21382402496004183,1.0,False
BT-v2,BT-v2,HYB-s6-b200-a0.50,0.5,0.5625,-0.0625,100,0.0018014849007598705,1.0,False
BT-v2,BT-v2,HYB-s6-b200-a0.75,0.5,0.68,-0.18000000000000005,100,4.279942593751402e-09,3.9478190484762936e-05,True
BT-v2,BT-v2,HYB-s6-b300-a0.25,0.5,0.545,-0.04500000000000004,100,0.011040840061270103,1.0,False
BT-v2,BT-v2,HYB-s6-b300-a0.50,0.5,0.6025,-0.10250000000000004,100,1.319968664536732e-05,0.09893165140702806,False
BT-v2,BT-v2,HYB-s6-b300-a0.75,0.5,0.7225,-0.22250000000000003,100,4.923039954881172e-12,4.8949786271383496e-08,True
BT-v2,BT-v2,HYB-s7-b100-a0.25,0.5,0.4725,0.027500000000000024,100,0.1287211192794789,1.0,False
BT-v2,BT-v2,HYB-s7-b100-a0.50,0.5,0.4525,0.04749999999999999,100,0.008424499582646083,1.0,False
BT-v2,BT-v2,HYB-s7-b100-a0.75,0.5,0.465,0.034999999999999976,100,0.07938558554848282,1.0,False
BT-v2,BT-v2,HYB-s7-b200-a0.25,0.5,0.5175,-0.01749999999999996,100,0.579930866534603,1.0,False
BT-v2,BT-v2,HYB-s7-b200-a0.50,0.5,0.495,0.0050000000000000044,100,0.7766885526768977,1.0,False
BT-v2,BT-v2,HYB-s7-b200-a0.75,0.5,0.53,-0.030000000000000027,100,0.16635380613730288,1.0,False
BT-v2,BT-v2,HYB-s7-b300-a0.25,0.5,0.5025,-0.0024999999999999467,100,0.6950885627396433,1.0,False
BT-v2,BT-v2,HYB-s7-b300-a0.50,0.5,0.56,-0.06000000000000005,100,0.006380043846455341,1.0,False
BT-v2,BT-v2,HYB-s7-b300-a0.75,0.5,0.6125,-0.11250000000000004,100,1.3809760226159952e-05,0.10327468380454044,False
BT-v2,BT-v2,RL-s0-b0-a1.00,0.5,0.4375,0.0625,100,0.0026047511005203865,1.0,False
BT-v2,BT-v2,RL-s0-b100-a1.00,0.5,0.45,0.04999999999999999,100,0.1088647417506593,1.0,False
BT-v2,BT-v2,RL-s0-b200-a1.00,0.5,0.6625,-0.16249999999999998,100,6.0449507432297415e-09,5.539592861095735e-05,True
BT-v2,BT-v2,RL-s0-b300-a1.00,0.5,0.72,-0.21999999999999997,100,8.226286613527034e-13,8.25590124533573e-09,True
BT-v2,BT-v2,RL-s1-b100-a1.00,0.5,0.5475,-0.04749999999999999,100,0.06058998752207339,1.0,False
BT-v2,BT-v2,RL-s1-b200-a1.00,0.5,0.725,-0.22499999999999998,100,2.9699028692970563e-12,2.9606961704022355e-08,True
BT-v2,BT-v2,RL-s1-b300-a1.00,0.5,0.78,-0.28,100,1.919732428901408e-15,1.964654167737701e-11,True
BT-v2,BT-v2,RL-s2-b100-a1.00,0.5,0.6425,-0.14249999999999996,100,2.7992489073305974e-08,0.0002492171302196431,True
BT-v2,BT-v2,RL-s2-b200-a1.00,0.5,0.7175,-0.21750000000000003,100,8.349145744589418e-12,8.26899394544136e-08,True
BT-v2,BT-v2,RL-s2-b300-a1.00,0.5,0.74,-0.24,100,7.418839978139206e-11,7.214079994742564e-07,True
BT-v2,BT-v2,RL-s3-b100-a1.00,0.5,0.5025,-0.0024999999999999467,100,0.8645640092948776,1.0,False
BT-v2,BT-v2,RL-s3-b200-a1.00,0.5,0.67,-0.17000000000000004,100,8.695083432634003e-08,0.0007546462911183051,True
BT-v2,BT-v2,RL-s3-b300-a1.00,0.5,0.7175,-0.21750000000000003,100,3.0523724199467117e-10,2.92875133693887e-06,True
BT-v2,BT-v2,RL-s4-b100-a1.00,0.5,0.5725,-0.07250000000000001,100,0.0005914254344990881,1.0,False
BT-v2,BT-v2,RL-s4-b200-a1.00,0.5,0.6275,-0.12749999999999995,100,2.9873332720662304e-05,0.21601406890310912,False
BT-v2,BT-v2,RL-s4-b300-a1.00,0.5,0.7475,-0.24750000000000005,100,1.2277917723748797e-12,1.229142343324492e-08,True
BT-v2,BT-v2,RL-s5-b100-a1.00,0.5,0.67,-0.17000000000000004,100,2.9042248286735313e-08,0.0002582436717656504,True
BT-v2,BT-v2,RL-s5-b200-a1.00,0.5,0.6325,-0.13249999999999995,100,7.44102554853597e-07,0.006127684539219371,True
BT-v2,BT-v2,RL-s5-b300-a1.00,0.5,0.6775,-0.1775,100,2.005187928556355e-09,1.8728455252716355e-05,True
BT-v2,BT-v2,RL-s6-b100-a1.00,0.5,0.6825,-0.1825,100,1.5389664382161152e-08,0.0001387378244051828,True
BT-v2,BT-v2,RL-s6-b200-a1.00,0.5,0.6325,-0.13249999999999995,100,4.0293996897696317e-07,0.003370592840492297,True
BT-v2,BT-v2,RL-s6-b300-a1.00,0.5,0.7275,-0.22750000000000004,100,1.7502629068508685e-11,1.7243590158294756e-07,True
BT-v2,BT-v2,RL-s7-b100-a1.00,0.5,0.44,0.06,100,0.0019331094192852503,1.0,False
BT-v2,BT-v2,RL-s7-b200-a1.00,0.5,0.465,0.034999999999999976,100,0.2592870962028776,1.0,False
BT-v2,BT-v2,RL-s7-b300-a1.00,0.5,0.6475,-0.14749999999999996,100,2.485986735471169e-07,0.0021053821662705328,True
BT-v2,BT-v3,HYB-s0-b0-a0.25,0.1575,0.485,-0.3275,100,1.2218734599970428e-15,1.25193154711297e-11,True
BT-v2,BT-v3,HYB-s0-b0-a0.50,0.1575,0.445,-0.2875,100,1.9780723494096717e-13,1.9964684222591814e-09,True
BT-v2,BT-v3,HYB-s0-b0-a0.75,0.1575,0.4325,-0.275,100,5.53785234630737e-12,5.5035176617602644e-08,True
