cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
BTO-s2-b300,BT-v2,100,0.4,0.3094012864324589,0.4979974132089382,0.08333333333333333,0.76,0.29449999999999993,7.3625,110.15449999999579,0.0,0.05241363575846339,0.060045307689592445
BT-v1,BT-v2,100,0.3925,0.30247316610231484,0.49048043601218705,0.0,0.785,0.013500000000000002,0.3375,99.45474999999631,0.001856004247839295,0.0,0.004407818957311172
BTO-s0-b300,BT-v2,100,0.3875,0.2978668011592316,0.4854567359373401,0.09090909090909091,0.725,0.28399999999999986,7.1,107.66924999999588,0.0,0.05040933725917982,0.05769910765467409
BTO-s1-b300,BT-v2,100,0.375,0.2863947163440663,0.47285365820768,0.037037037037037035,0.73,0.2587499999999999,6.46875,111.49474999999573,0.0,0.05434362607648777,0.05998314962178987
BT-v3,BT-v2,100,0.2075,0.13957775780983547,0.2970634386412512,0.0,0.415,0.19724999999999995,4.93125,99.90199999999633,0.0,0.0,0.006485938748405246
BTO-s0-b300,BT-v3,100,0.83,0.7445199523239887,0.8910643388594006,1.0,0.34,2.990499999999996,74.7625,101.67674999999626,0.0,0.04429171849856567,0.05198374049095435
BTO-s2-b300,BT-v3,100,0.8275,0.7417139237210709,0.8890553349533534,0.9851851851851852,0.325,3.1224999999999956,78.0625,100.89049999999635,0.0,0.04194214828516797,0.05138316903491493
BTO-s1-b300,BT-v3,100,0.8,0.7111708344068411,0.8666330666689674,1.0,0.4,2.909499999999996,72.7375,105.5129999999961,0.0,0.04938713062775882,0.057971202597858075
BT-v2,BT-v3,100,0.7925,0.7029365613587488,0.8604222421901645,1.0,0.415,2.760999999999996,69.025,99.90199999999633,0.0,0.050297592571848376,0.05678353132025362
RL-s1-b300-a1.00,BT-v3,100,0.7175,0.622487884134817,0.7964199441451442,0.9578947368421052,0.525,2.131999999999997,53.3,107.45549999999605,0.0,0.033676816762384945,0.051558629488020896
RL-s14-b300-a1.00,BT-v3,100,0.7125,0.6172335952900372,0.7920441679719938,0.9775280898876404,0.555,2.050749999999997,51.26875,106.12324999999608,0.0,0.08975582396676948,0.10073763788526588
