cond,phase,item,situation,answer_bank,answer_g,raw_bank_deg,raw_load_cmd,row_index
RL-s0-b300-a1.00,학습,11,"상대 거리 380 m, 내 기수에서 우 57° 아래 15°, 애스펙트각 155° (0°=내가 상대 후방), 접근률 +241 m/s, 상대보다 +173 m, 내 고도 4471 m, 속도 150 m/s, 내 뱅크 +94°, HP 나 39 / 상대 100, 경과 51 s",우,중간(3–6G),90.64293285027931,0.9961799678115024,21431
RL-s0-b300-a1.00,학습,12,"상대 거리 1319 m, 내 기수에서 좌 75° 아래 35°, 애스펙트각 138° (0°=내가 상대 후방), 접근률 +135 m/s, 상대보다 +682 m, 내 고도 4724 m, 속도 131 m/s, 내 뱅크 -95°, HP 나 100 / 상대 88, 경과 55 s",좌,중간(3–6G),-94.34699290798743,0.9682999391934685,1477
RL-s0-b300-a1.00,시험,13,"상대 거리 1600 m, 내 기수에서 우 66° 아래 12°, 애스펙트각 74° (0°=내가 상대 후방), 접근률 +11 m/s, 상대보다 +18 m, 내 고도 2651 m, 속도 150 m/s, 내 뱅크 +72°, HP 나 89 / 상대 100, 경과 82 s",우,중간(3–6G),72.75635624464967,0.9991112043931671,26994
RL-s0-b300-a1.00,시험,14,"상대 거리 642 m, 내 기수에서 우 45° 아래 20°, 애스펙트각 127° (0°=내가 상대 후방), 접근률 +194 m/s, 상대보다 +351 m, 내 고도 3469 m, 속도 145 m/s, 내 뱅크 +97°, HP 나 100 / 상대 82, 경과 113 s",우,중간(3–6G),95.36115377503887,0.9968157914392697,13926
RL-s0-b300-a1.00,시험,15,"상대 거리 637 m, 내 기수에서 좌 98° 아래 25°, 애스펙트각 141° (0°=내가 상대 후방), 접근률 +116 m/s, 상대보다 +363 m, 내 고도 5087 m, 속도 144 m/s, 내 뱅크 -74°, HP 나 100 / 상대 84, 경과 85 s",좌,중간(3–6G),-71.20572203331889,0.967899706565067,19198
RL-s0-b300-a1.00,시험,16,"상대 거리 819 m, 내 기수에서 좌 29° 아래 18°, 애스펙트각 140° (0°=내가 상대 후방), 접근률 +240 m/s, 상대보다 +454 m, 내 고도 3978 m, 속도 143 m/s, 내 뱅크 -101°, HP 나 100 / 상대 100, 경과 105 s",좌,중간(3–6G),-101.8932634969443,0.9434436326171265,10885
RL-s0-b300-a1.00,시험,17,"상대 거리 1869 m, 내 기수에서 좌 64° 아래 33°, 애스펙트각 81° (0°=내가 상대 후방), 접근률 +19 m/s, 상대보다 +400 m, 내 고도 4259 m, 속도 142 m/s, 내 뱅크 -87°, HP 나 100 / 상대 94, 경과 42 s",좌,중간(3–6G),-91.43969165243516,0.9712518973518747,32204
RL-s0-b300-a1.00,시험,18,"상대 거리 449 m, 내 기수에서 우 129° 위 41°, 애스펙트각 42° (0°=내가 상대 후방), 접근률 -205 m/s, 상대보다 -89 m, 내 고도 4136 m, 속도 167 m/s, 내 뱅크 +69°, HP 나 100 / 상대 100, 경과 29 s",우,중간(3–6G),66.76144654883367,0.9989578435126442,146
RL-s0-b300-a1.00,시험,19,"상대 거리 1319 m, 내 기수에서 우 15° 아래 6°, 애스펙트각 136° (0°=내가 상대 후방), 접근률 +284 m/s, 상대보다 +423 m, 내 고도 4083 m, 속도 150 m/s, 내 뱅크 +93°, HP 나 100 / 상대 100, 경과 18 s",우,중간(3–6G),91.41507625716105,0.9978516143566011,30283
RL-s0-b300-a1.00,시험,20,"상대 거리 643 m, 내 기수에서 좌 70° 아래 24°, 애스펙트각 134° (0°=내가 상대 후방), 접근률 +178 m/s, 상대보다 +423 m, 내 고도 4850 m, 속도 147 m/s, 내 뱅크 -85°, HP 나 100 / 상대 80, 경과 79 s",좌,중간(3–6G),-81.49880380034605,0.9550122033978069,28783
RL-s0-b300-a1.00,시험,21,"상대 거리 1547 m, 내 기수에서 좌 50° 아래 28°, 애스펙트각 121° (0°=내가 상대 후방), 접근률 +157 m/s, 상대보다 +547 m, 내 고도 4360 m, 속도 136 m/s, 내 뱅크 -102°, HP 나 89 / 상대 100, 경과 117 s",좌,중간(3–6G),-101.06831053068332,0.9685714322087801,1184
RL-s0-b300-a1.00,시험,22,"상대 거리 1233 m, 내 기수에서 우 106° 위 17°, 애스펙트각 31° (0°=내가 상대 후방), 접근률 -188 m/s, 상대보다 -317 m, 내 고도 2958 m, 속도 164 m/s, 내 뱅크 +67°, HP 나 100 / 상대 79, 경과 26 s",우,높음(>6G),67.98604959115681,0.9990507000115411,23712
RL-s0-b300-a1.00,시험,23,"상대 거리 548 m, 내 기수에서 우 116° 위 28°, 애스펙트각 23° (0°=내가 상대 후방), 접근률 -225 m/s, 상대보다 -62 m, 내 고도 3201 m, 속도 162 m/s, 내 뱅크 +66°, HP 나 100 / 상대 86, 경과 75 s",우,중간(3–6G),65.47281894307409,0.9990421238402956,25759
RL-s0-b300-a1.00,시험,24,"상대 거리 1085 m, 내 기수에서 좌 136° 위 4°, 애스펙트각 56° (0°=내가 상대 후방), 접근률 -199 m/s, 상대보다 -40 m, 내 고도 4477 m, 속도 159 m/s, 내 뱅크 -64°, HP 나 100 / 상대 80, 경과 61 s",좌,중간(3–6G),-63.73702717380394,0.9666774171327718,28692
RL-s0-b300-a1.00,시험,25,"상대 거리 318 m, 내 기수에서 우 47° 아래 15°, 애스펙트각 114° (0°=내가 상대 후방), 접근률 +181 m/s, 상대보다 +200 m, 내 고도 2864 m, 속도 150 m/s, 내 뱅크 +93°, HP 나 98 / 상대 100, 경과 105 s",우,중간(3–6G),85.08459615352496,0.9977073395762799,22904
RL-s0-b300-a1.00,시험,26,"상대 거리 474 m, 내 기수에서 우 39° 아래 12°, 애스펙트각 113° (0°=내가 상대 후방), 접근률 +192 m/s, 상대보다 +270 m, 내 고도 3966 m, 속도 154 m/s, 내 뱅크 +94°, HP 나 100 / 상대 91, 경과 48 s",우,중간(3–6G),89.98506760015017,0.9978465492184295,17808
RL-s0-b300-a1.00,시험,27,"상대 거리 180 m, 내 기수에서 좌 97° 아래 21°, 애스펙트각 84° (0°=내가 상대 후방), 접근률 +54 m/s, 상대보다 +152 m, 내 고도 5376 m, 속도 155 m/s, 내 뱅크 -139°, HP 나 100 / 상대 92, 경과 24 s",좌,중간(3–6G),-87.1164298858073,0.9210935500907423,6269
RL-s0-b300-a1.00,시험,28,"상대 거리 858 m, 내 기수에서 좌 128° 위 44°, 애스펙트각 17° (0°=내가 상대 후방), 접근률 -252 m/s, 상대보다 -254 m, 내 고도 5078 m, 속도 171 m/s, 내 뱅크 -58°, HP 나 100 / 상대 92, 경과 27 s",좌,중간(3–6G),-57.9245530723561,0.9661994594635314,6285
RL-s0-b300-a1.00,시험,29,"상대 거리 446 m, 내 기수에서 우 27° 아래 11°, 애스펙트각 117° (0°=내가 상대 후방), 접근률 +216 m/s, 상대보다 +251 m, 내 고도 3415 m, 속도 153 m/s, 내 뱅크 +96°, HP 나 100 / 상대 86, 경과 72 s",우,중간(3–6G),94.658365920479,0.9976898396500882,25743
RL-s0-b300-a1.00,시험,30,"상대 거리 417 m, 내 기수에서 좌 120° 아래 3°, 애스펙트각 85° (0°=내가 상대 후방), 접근률 -61 m/s, 상대보다 +165 m, 내 고도 5519 m, 속도 161 m/s, 내 뱅크 -63°, HP 나 100 / 상대 89, 경과 79 s",좌,중간(3–6G),-62.44849160439265,0.9646551130314437,29987
RL-s0-b300-a1.00,시험,31,"상대 거리 1987 m, 내 기수에서 좌 113° 아래 21°, 애스펙트각 85° (0°=내가 상대 후방), 접근률 -72 m/s, 상대보다 +173 m, 내 고도 5177 m, 속도 149 m/s, 내 뱅크 -66°, HP 나 95 / 상대 94, 경과 46 s",좌,중간(3–6G),-65.81896607671959,0.9705380475839114,19601
RL-s0-b300-a1.00,시험,32,"상대 거리 1166 m, 내 기수에서 우 108° 위 11°, 애스펙트각 42° (0°=내가 상대 후방), 접근률 -171 m/s, 상대보다 -115 m, 내 고도 3136 m, 속도 160 m/s, 내 뱅크 +68°, HP 나 100 / 상대 91, 경과 94 s",우,중간(3–6G),67.80088591382302,0.9990934829904843,18041
