opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,HYB-s0-b0-a0.25,RL-s0-b100-a1.00,0.485,0.45,0.034999999999999976,100,0.25166042204425676,1.0,False
BT-v2,HYB-s0-b0-a0.25,RL-s0-b200-a1.00,0.485,0.6625,-0.1775,100,7.058610839660179e-09,1.7787699315943652e-06,True
BT-v2,HYB-s0-b0-a0.25,RL-s0-b300-a1.00,0.485,0.72,-0.235,100,5.249907471777345e-13,1.4857238145129884e-10,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b0-a0.75,0.445,0.4325,0.012500000000000011,100,0.7525304987761311,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b100-a0.25,0.445,0.4575,-0.012500000000000011,100,0.5555645403861844,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b100-a0.50,0.445,0.5375,-0.09249999999999997,100,0.004957360477075407,0.7138599086988586,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b100-a0.75,0.445,0.58,-0.13499999999999995,100,9.688578621386351e-05,0.019183385670344975,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b200-a0.25,0.445,0.51,-0.065,100,0.009863203462469475,1.0,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b200-a0.50,0.445,0.55,-0.10500000000000004,100,0.00018111425778086711,0.03477393749392649,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b200-a0.75,0.445,0.6425,-0.19749999999999995,100,1.6639123337085418e-09,4.3261720676422086e-07,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b300-a0.25,0.445,0.53,-0.08500000000000002,100,0.004368551083421745,0.6465455603464183,False
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b300-a0.50,0.445,0.6,-0.15499999999999997,100,8.412072369282824e-07,0.0001917952500196484,True
BT-v2,HYB-s0-b0-a0.50,HYB-s0-b300-a0.75,0.445,0.7025,-0.2575,100,4.645457391901536e-13,1.319309899300036e-10,True
BT-v2,HYB-s0-b0-a0.50,RL-s0-b0-a1.00,0.445,0.4375,0.007500000000000007,100,0.6006757111428263,1.0,False
BT-v2,HYB-s0-b0-a0.50,RL-s0-b100-a1.00,0.445,0.45,-0.0050000000000000044,100,0.9441080113470397,1.0,False
BT-v2,HYB-s0-b0-a0.50,RL-s0-b200-a1.00,0.445,0.6625,-0.21749999999999997,100,2.4039398247266994e-10,6.442558730267555e-08,True
BT-v2,HYB-s0-b0-a0.50,RL-s0-b300-a1.00,0.445,0.72,-0.27499999999999997,100,5.4434278395251203e-14,1.5894809291413352e-11,True
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b100-a0.25,0.4325,0.4575,-0.025000000000000022,100,0.3362471561027227,1.0,False
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b100-a0.50,0.4325,0.5375,-0.10499999999999998,100,0.002797766533521929,0.43924934576294283,False
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b100-a0.75,0.4325,0.58,-0.14749999999999996,100,0.00015553765835106428,0.03017430572010647,True
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b200-a0.25,0.4325,0.51,-0.07750000000000001,100,0.00430552176411603,0.6415227428532884,False
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b200-a0.50,0.4325,0.55,-0.11750000000000005,100,0.00011833395394825496,0.023193454973857972,True
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b200-a0.75,0.4325,0.6425,-0.20999999999999996,100,5.164235820936562e-10,1.3581940209063158e-07,True
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b300-a0.25,0.4325,0.53,-0.09750000000000003,100,0.0009193754837919637,0.16202710991491193,False
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b300-a0.50,0.4325,0.6,-0.16749999999999998,100,3.255662101768638e-07,7.585692697120926e-05,True
BT-v2,HYB-s0-b0-a0.75,HYB-s0-b300-a0.75,0.4325,0.7025,-0.27,100,9.919472384341032e-12,2.708015960925102e-09,True
BT-v2,HYB-s0-b0-a0.75,RL-s0-b0-a1.00,0.4325,0.4375,-0.0050000000000000044,100,0.7917302419817968,1.0,False
BT-v2,HYB-s0-b0-a0.75,RL-s0-b100-a1.00,0.4325,0.45,-0.017500000000000016,100,0.7789370550270611,1.0,False
BT-v2,HYB-s0-b0-a0.75,RL-s0-b200-a1.00,0.4325,0.6625,-0.22999999999999998,100,2.9814263063030403e-09,7.662265607198814e-07,True
BT-v2,HYB-s0-b0-a0.75,RL-s0-b300-a1.00,0.4325,0.72,-0.2875,100,2.6594314249442757e-12,7.393219361345086e-10,True
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b100-a0.50,0.4575,0.5375,-0.07999999999999996,100,0.0452363702871358,1.0,False
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b100-a0.75,0.4575,0.58,-0.12249999999999994,100,0.00044376724227939595,0.08209693982168825,False
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b200-a0.25,0.4575,0.51,-0.05249999999999999,100,0.11174002054180054,1.0,False
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b200-a0.50,0.4575,0.55,-0.09250000000000003,100,0.011726379326359228,1.0,False
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b200-a0.75,0.4575,0.6425,-0.18499999999999994,100,5.792744109112641e-07,0.00013439166333141327,True
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b300-a0.25,0.4575,0.53,-0.07250000000000001,100,0.023527324807025983,1.0,False
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b300-a0.50,0.4575,0.6,-0.14249999999999996,100,7.943948755711116e-05,0.015967336998979342,True
BT-v2,HYB-s0-b100-a0.25,HYB-s0-b300-a0.75,0.4575,0.7025,-0.245,100,7.63681512674015e-10,2.0008455632059192e-07,True
BT-v2,HYB-s0-b100-a0.25,RL-s0-b0-a1.00,0.4575,0.4375,0.020000000000000018,100,0.25694715021753933,1.0,False
BT-v2,HYB-s0-b100-a0.25,RL-s0-b100-a1.00,0.4575,0.45,0.007500000000000007,100,0.7214628142422717,1.0,False
BT-v2,HYB-s0-b100-a0.25,RL-s0-b200-a1.00,0.4575,0.6625,-0.20499999999999996,100,2.0554142916860777e-08,5.056319157547751e-06,True
BT-v2,HYB-s0-b100-a0.25,RL-s0-b300-a1.00,0.4575,0.72,-0.26249999999999996,100,1.1215343926203067e-10,3.016927516148625e-08,True
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b100-a0.75,0.5375,0.58,-0.04249999999999998,100,0.12420040613968283,1.0,False
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b200-a0.25,0.5375,0.51,0.02749999999999997,100,0.2751521705382066,1.0,False
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b200-a0.50,0.5375,0.55,-0.012500000000000067,100,0.7443969782851698,1.0,False
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b200-a0.75,0.5375,0.6425,-0.10499999999999998,100,0.0034575165232006324,0.5255425115264961,False
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b300-a0.25,0.5375,0.53,0.007499999999999951,100,0.9000657688727918,1.0,False
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b300-a0.50,0.5375,0.6,-0.0625,100,0.027218124598874426,1.0,False
BT-v2,HYB-s0-b100-a0.50,HYB-s0-b300-a0.75,0.5375,0.7025,-0.16500000000000004,100,3.632136318905833e-06,0.0008063342627970949,True
